{'doc_id': 'APW_ENG_20011204.0152', 'sentence_id': 1, 'h': {'id': 'Q284359', 'pos': [2, 4]}, 't': {'id': 'Q10315', 'pos': [8, 10]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20031215.0660', 'sentence_id': 8, 'h': {'id': 'Q122346', 'pos': [16, 18]}, 't': {'id': 'Q189671', 'pos': [14, 16]}, 'relation': 'P54@start'}
{'doc_id': 'AFP_ENG_19961218.0495', 'sentence_id': 7, 'h': {'id': 'Q159622', 'pos': [29, 31]}, 't': {'id': 'Q105844', 'pos': [4, 6]}, 'relation': 'P54@start'}
{'doc_id': 'XIN_ENG_20031219.0258', 'sentence_id': 4, 'h': {'id': 'Q2857822', 'pos': [6, 8]}, 't': {'id': 'Q862218', 'pos': [0, 26]}, 'relation': 'P54@start'}
{'doc_id': 'XIN_ENG_20031219.0258', 'sentence_id': 4, 'h': {'id': 'Q2857822', 'pos': [6, 8]}, 't': {'id': 'Q862218', 'pos': [0, 26]}, 'relation': 'P54@start'}
{'doc_id': 'XIN_ENG_20031219.0258', 'sentence_id': 4, 'h': {'id': 'Q2435643', 'pos': [14, 16]}, 't': {'id': 'Q912225', 'pos': [0, 14]}, 'relation': 'P54@start'}
{'doc_id': 'AFP_ENG_19941212.0085', 'sentence_id': 3, 'h': {'id': 'Q677546', 'pos': [2, 4]}, 't': {'id': 'Q41420', 'pos': [9, 11]}, 'relation': 'P54@start'}
{'doc_id': 'AFP_ENG_19941212.0342', 'sentence_id': 9, 'h': {'id': 'Q677546', 'pos': [21, 23]}, 't': {'id': 'Q41420', 'pos': [28, 30]}, 'relation': 'P54@start'}
{'doc_id': 'NYT_ENG_19990105.0001', 'sentence_id': 1, 'h': {'id': 'Q247543', 'pos': [21, 23]}, 't': {'id': 'Q309095', 'pos': [36, 40]}, 'relation': 'P54@start'}
{'doc_id': 'AFP_ENG_20021226.0184', 'sentence_id': 1, 'h': {'id': 'Q722437', 'pos': [3, 5]}, 't': {'id': 'Q642408', 'pos': [21, 23]}, 'relation': 'P54@start'}
{'doc_id': 'XIN_ENG_19991224.0143', 'sentence_id': 1, 'h': {'id': 'Q484909', 'pos': [4, 6]}, 't': {'id': 'Q631', 'pos': [11, 13]}, 'relation': 'P54@start'}
{'doc_id': 'XIN_ENG_19991225.0152', 'sentence_id': 1, 'h': {'id': 'Q484909', 'pos': [10, 12]}, 't': {'id': 'Q631', 'pos': [0, 2]}, 'relation': 'P54@start'}
{'doc_id': 'AFP_ENG_19951223.0136', 'sentence_id': 15, 'h': {'id': 'Q778104', 'pos': [32, 34]}, 't': {'id': 'Q631', 'pos': [0, 2]}, 'relation': 'P54@start'}
{'doc_id': 'AFP_ENG_19951223.0217', 'sentence_id': 15, 'h': {'id': 'Q778104', 'pos': [32, 34]}, 't': {'id': 'Q631', 'pos': [0, 2]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19980108.0388', 'sentence_id': 20, 'h': {'id': 'Q2598130', 'pos': [13, 15]}, 't': {'id': 'Q203573', 'pos': [0, 17]}, 'relation': 'P54@start'}
{'doc_id': 'XIN_ENG_19981225.0150', 'sentence_id': 1, 'h': {'id': 'Q57114', 'pos': [13, 15]}, 't': {'id': 'Q41420', 'pos': [2, 4]}, 'relation': 'P54@start'}
{'doc_id': 'XIN_ENG_19981227.0149', 'sentence_id': 1, 'h': {'id': 'Q57114', 'pos': [4, 6]}, 't': {'id': 'Q41420', 'pos': [19, 21]}, 'relation': 'P54@start'}
{'doc_id': 'XIN_ENG_19990108.0246', 'sentence_id': 1, 'h': {'id': 'Q567434', 'pos': [1, 3]}, 't': {'id': 'Q41420', 'pos': [7, 9]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19981223.0981', 'sentence_id': 1, 'h': {'id': 'Q704840', 'pos': [3, 5]}, 't': {'id': 'Q207503', 'pos': [28, 30]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19981223.1017', 'sentence_id': 1, 'h': {'id': 'Q704840', 'pos': [3, 5]}, 't': {'id': 'Q207503', 'pos': [28, 30]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19990104.0291', 'sentence_id': 21, 'h': {'id': 'Q57114', 'pos': [12, 14]}, 't': {'id': 'Q41420', 'pos': [17, 19]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19990104.0296', 'sentence_id': 21, 'h': {'id': 'Q57114', 'pos': [12, 14]}, 't': {'id': 'Q41420', 'pos': [17, 19]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20020104.0387', 'sentence_id': 1, 'h': {'id': 'Q213134', 'pos': [6, 8]}, 't': {'id': 'Q51974', 'pos': [0, 2]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20020104.0667', 'sentence_id': 1, 'h': {'id': 'Q141354', 'pos': [0, 2]}, 't': {'id': 'Q41420', 'pos': [31, 33]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20020106.0432', 'sentence_id': 1, 'h': {'id': 'Q141354', 'pos': [4, 6]}, 't': {'id': 'Q41420', 'pos': [10, 12]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20020109.0277', 'sentence_id': 4, 'h': {'id': 'Q678173', 'pos': [12, 14]}, 't': {'id': 'Q855809', 'pos': [28, 30]}, 'relation': 'P54@start'}
{'doc_id': 'AFP_ENG_20011230.0100', 'sentence_id': 1, 'h': {'id': 'Q141354', 'pos': [22, 24]}, 't': {'id': 'Q41420', 'pos': [6, 8]}, 'relation': 'P54@start'}
{'doc_id': 'AFP_ENG_20020103.0636', 'sentence_id': 3, 'h': {'id': 'Q214233', 'pos': [4, 6]}, 't': {'id': 'Q128446', 'pos': [14, 16]}, 'relation': 'P54@start'}
{'doc_id': 'AFP_ENG_20020106.0350', 'sentence_id': 1, 'h': {'id': 'Q141354', 'pos': [14, 16]}, 't': {'id': 'Q41420', 'pos': [3, 5]}, 'relation': 'P54@start'}
{'doc_id': 'AFP_ENG_20020107.0581', 'sentence_id': 1, 'h': {'id': 'Q332645', 'pos': [4, 6]}, 't': {'id': 'Q631', 'pos': [17, 19]}, 'relation': 'P54@start'}
{'doc_id': 'AFP_ENG_20020108.0447', 'sentence_id': 3, 'h': {'id': 'Q10978435', 'pos': [13, 15]}, 't': {'id': 'Q679638', 'pos': [0, 13]}, 'relation': 'P54@start'}
{'doc_id': 'XIN_ENG_20020107.0275', 'sentence_id': 1, 'h': {'id': 'Q332645', 'pos': [3, 5]}, 't': {'id': 'Q631', 'pos': [23, 25]}, 'relation': 'P54@start'}
{'doc_id': 'XIN_ENG_20020110.0296', 'sentence_id': 4, 'h': {'id': 'Q554567', 'pos': [26, 28]}, 't': {'id': 'Q844238', 'pos': [0, 30]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20021222.0172', 'sentence_id': 1, 'h': {'id': 'Q331975', 'pos': [3, 5]}, 't': {'id': 'Q51974', 'pos': [7, 9]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20021222.0320', 'sentence_id': 1, 'h': {'id': 'Q331975', 'pos': [1, 3]}, 't': {'id': 'Q51974', 'pos': [10, 12]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20030105.0206', 'sentence_id': 1, 'h': {'id': 'Q331975', 'pos': [12, 14]}, 't': {'id': 'Q51974', 'pos': [20, 22]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20030105.0207', 'sentence_id': 1, 'h': {'id': 'Q331975', 'pos': [12, 14]}, 't': {'id': 'Q51974', 'pos': [20, 22]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20030106.0653', 'sentence_id': 1, 'h': {'id': 'Q312512', 'pos': [3, 5]}, 't': {'id': 'Q11938', 'pos': [11, 13]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20030107.0534', 'sentence_id': 10, 'h': {'id': 'Q221871', 'pos': [15, 17]}, 't': {'id': 'Q238593', 'pos': [18, 20]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20030108.0110', 'sentence_id': 1, 'h': {'id': 'Q312512', 'pos': [12, 14]}, 't': {'id': 'Q11938', 'pos': [3, 5]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20030108.0528', 'sentence_id': 1, 'h': {'id': 'Q3888396', 'pos': [1, 3]}, 't': {'id': 'Q101859', 'pos': [6, 8]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20030109.0332', 'sentence_id': 1, 'h': {'id': 'Q331975', 'pos': [0, 2]}, 't': {'id': 'Q51974', 'pos': [4, 6]}, 'relation': 'P54@start'}
{'doc_id': 'NYT_ENG_20030108.0007', 'sentence_id': 8, 'h': {'id': 'Q594176', 'pos': [12, 14]}, 't': {'id': 'Q238593', 'pos': [15, 17]}, 'relation': 'P54@start'}
{'doc_id': 'AFP_ENG_20031222.0369', 'sentence_id': 5, 'h': {'id': 'Q354220', 'pos': [1, 3]}, 't': {'id': 'Q1102938', 'pos': [0, 9]}, 'relation': 'P54@start'}
{'doc_id': 'XIN_ENG_20030108.0010', 'sentence_id': 2, 'h': {'id': 'Q312512', 'pos': [10, 12]}, 't': {'id': 'Q11938', 'pos': [7, 9]}, 'relation': 'P54@start'}
{'doc_id': 'XIN_ENG_20030108.0010', 'sentence_id': 4, 'h': {'id': 'Q312512', 'pos': [16, 18]}, 't': {'id': 'Q11938', 'pos': [5, 7]}, 'relation': 'P54@start'}
{'doc_id': 'XIN_ENG_20031222.0142', 'sentence_id': 6, 'h': {'id': 'Q354220', 'pos': [5, 7]}, 't': {'id': 'Q1102938', 'pos': [0, 5]}, 'relation': 'P54@start'}
{'doc_id': 'XIN_ENG_20031223.0294', 'sentence_id': 1, 'h': {'id': 'Q503165', 'pos': [2, 4]}, 't': {'id': 'Q845859', 'pos': [11, 13]}, 'relation': 'P54@start'}
{'doc_id': 'XIN_ENG_20031229.0123', 'sentence_id': 5, 'h': {'id': 'Q2435643', 'pos': [20, 22]}, 't': {'id': 'Q912225', 'pos': [0, 5]}, 'relation': 'P54@start'}
{'doc_id': 'XIN_ENG_20031229.0123', 'sentence_id': 5, 'h': {'id': 'Q2435643', 'pos': [20, 22]}, 't': {'id': 'Q912225', 'pos': [0, 5]}, 'relation': 'P54@start'}
{'doc_id': 'XIN_ENG_20000125.0175', 'sentence_id': 6, 'h': {'id': 'Q3162729', 'pos': [12, 14]}, 't': {'id': 'Q223610', 'pos': [0, 16]}, 'relation': 'P54@start'}
{'doc_id': 'XIN_ENG_20010130.0095', 'sentence_id': 1, 'h': {'id': 'Q444975', 'pos': [3, 5]}, 't': {'id': 'Q271574', 'pos': [7, 9]}, 'relation': 'P54@start'}
{'doc_id': 'XIN_ENG_20010131.0122', 'sentence_id': 1, 'h': {'id': 'Q444975', 'pos': [6, 8]}, 't': {'id': 'Q271574', 'pos': [14, 16]}, 'relation': 'P54@start'}
{'doc_id': 'XIN_ENG_20010131.0124', 'sentence_id': 1, 'h': {'id': 'Q444975', 'pos': [3, 5]}, 't': {'id': 'Q271574', 'pos': [18, 20]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19980112.0669', 'sentence_id': 8, 'h': {'id': 'Q347757', 'pos': [5, 7]}, 't': {'id': 'Q105844', 'pos': [0, 2]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19980115.0435', 'sentence_id': 5, 'h': {'id': 'Q67964', 'pos': [18, 20]}, 't': {'id': 'Q631', 'pos': [2, 4]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19980115.0496', 'sentence_id': 5, 'h': {'id': 'Q67964', 'pos': [18, 20]}, 't': {'id': 'Q631', 'pos': [2, 4]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19980126.0278', 'sentence_id': 28, 'h': {'id': 'Q2598130', 'pos': [13, 15]}, 't': {'id': 'Q203573', 'pos': [0, 17]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19980126.0770', 'sentence_id': 1, 'h': {'id': 'Q314440', 'pos': [4, 6]}, 't': {'id': 'Q631', 'pos': [10, 12]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19980126.0814', 'sentence_id': 1, 'h': {'id': 'Q314440', 'pos': [4, 6]}, 't': {'id': 'Q631', 'pos': [10, 12]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19980126.0817', 'sentence_id': 1, 'h': {'id': 'Q314440', 'pos': [4, 6]}, 't': {'id': 'Q631', 'pos': [10, 12]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19980126.0896', 'sentence_id': 1, 'h': {'id': 'Q314440', 'pos': [4, 6]}, 't': {'id': 'Q631', 'pos': [10, 12]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19960128.0707', 'sentence_id': 9, 'h': {'id': 'Q778104', 'pos': [16, 18]}, 't': {'id': 'Q631', 'pos': [12, 14]}, 'relation': 'P54@start'}
{'doc_id': 'AFP_ENG_20030121.0242', 'sentence_id': 1, 'h': {'id': 'Q264228', 'pos': [4, 6]}, 't': {'id': 'Q738423', 'pos': [11, 13]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19990115.0325', 'sentence_id': 1, 'h': {'id': 'Q270075', 'pos': [9, 12]}, 't': {'id': 'Q7156', 'pos': [13, 15]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19990115.0552', 'sentence_id': 1, 'h': {'id': 'Q270075', 'pos': [9, 12]}, 't': {'id': 'Q7156', 'pos': [13, 15]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19990115.0656', 'sentence_id': 1, 'h': {'id': 'Q270075', 'pos': [9, 12]}, 't': {'id': 'Q7156', 'pos': [13, 15]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19990116.0842', 'sentence_id': 6, 'h': {'id': 'Q270075', 'pos': [14, 17]}, 't': {'id': 'Q7156', 'pos': [2, 4]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19990116.0844', 'sentence_id': 6, 'h': {'id': 'Q270075', 'pos': [14, 17]}, 't': {'id': 'Q7156', 'pos': [2, 4]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19990116.0850', 'sentence_id': 6, 'h': {'id': 'Q270075', 'pos': [14, 17]}, 't': {'id': 'Q7156', 'pos': [2, 4]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19990116.0852', 'sentence_id': 6, 'h': {'id': 'Q270075', 'pos': [14, 17]}, 't': {'id': 'Q7156', 'pos': [2, 4]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19990116.0871', 'sentence_id': 13, 'h': {'id': 'Q270075', 'pos': [13, 16]}, 't': {'id': 'Q7156', 'pos': [1, 3]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19990116.0872', 'sentence_id': 13, 'h': {'id': 'Q270075', 'pos': [13, 16]}, 't': {'id': 'Q7156', 'pos': [1, 3]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19990116.0878', 'sentence_id': 13, 'h': {'id': 'Q270075', 'pos': [13, 16]}, 't': {'id': 'Q7156', 'pos': [1, 3]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19990116.0879', 'sentence_id': 13, 'h': {'id': 'Q270075', 'pos': [13, 16]}, 't': {'id': 'Q7156', 'pos': [1, 3]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19990120.1168', 'sentence_id': 1, 'h': {'id': 'Q270075', 'pos': [0, 3]}, 't': {'id': 'Q7156', 'pos': [12, 14]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19990120.1177', 'sentence_id': 1, 'h': {'id': 'Q270075', 'pos': [0, 3]}, 't': {'id': 'Q7156', 'pos': [12, 14]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19990121.1135', 'sentence_id': 6, 'h': {'id': 'Q219657', 'pos': [16, 19]}, 't': {'id': 'Q7156', 'pos': [20, 22]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19990121.1146', 'sentence_id': 6, 'h': {'id': 'Q219657', 'pos': [16, 19]}, 't': {'id': 'Q7156', 'pos': [20, 22]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19990126.0478', 'sentence_id': 9, 'h': {'id': 'Q57114', 'pos': [5, 7]}, 't': {'id': 'Q41420', 'pos': [0, 9]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20020118.0291', 'sentence_id': 1, 'h': {'id': 'Q284359', 'pos': [9, 11]}, 't': {'id': 'Q10315', 'pos': [0, 2]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20020118.0317', 'sentence_id': 1, 'h': {'id': 'Q284359', 'pos': [3, 5]}, 't': {'id': 'Q10315', 'pos': [8, 10]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20020118.0318', 'sentence_id': 1, 'h': {'id': 'Q284359', 'pos': [3, 5]}, 't': {'id': 'Q10315', 'pos': [8, 10]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20020120.0877', 'sentence_id': 25, 'h': {'id': 'Q214233', 'pos': [3, 5]}, 't': {'id': 'Q128446', 'pos': [0, 2]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20020124.0413', 'sentence_id': 17, 'h': {'id': 'Q284359', 'pos': [24, 26]}, 't': {'id': 'Q10315', 'pos': [9, 11]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20020124.0631', 'sentence_id': 19, 'h': {'id': 'Q284359', 'pos': [24, 26]}, 't': {'id': 'Q10315', 'pos': [9, 11]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20020124.0641', 'sentence_id': 16, 'h': {'id': 'Q284359', 'pos': [24, 26]}, 't': {'id': 'Q10315', 'pos': [9, 11]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20021029.0584', 'sentence_id': 56, 'h': {'id': 'Q461763', 'pos': [0, 2]}, 't': {'id': 'Q132893', 'pos': [2, 4]}, 'relation': 'P54@start'}
{'doc_id': 'NYT_ENG_19960117.0715', 'sentence_id': 28, 'h': {'id': 'Q168371', 'pos': [7, 9]}, 't': {'id': 'Q309095', 'pos': [4, 7]}, 'relation': 'P54@start'}
{'doc_id': 'AFP_ENG_20020113.0429', 'sentence_id': 2, 'h': {'id': 'Q7179556', 'pos': [9, 11]}, 't': {'id': 'Q2927344', 'pos': [0, 13]}, 'relation': 'P54@start'}
{'doc_id': 'AFP_ENG_20020116.0850', 'sentence_id': 1, 'h': {'id': 'Q284359', 'pos': [16, 18]}, 't': {'id': 'Q10315', 'pos': [5, 7]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20030115.0765', 'sentence_id': 1, 'h': {'id': 'Q594176', 'pos': [5, 7]}, 't': {'id': 'Q238593', 'pos': [9, 11]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20030117.0736', 'sentence_id': 1, 'h': {'id': 'Q667070', 'pos': [6, 8]}, 't': {'id': 'Q238593', 'pos': [0, 2]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20030117.0736', 'sentence_id': 15, 'h': {'id': 'Q2629192', 'pos': [2, 4]}, 't': {'id': 'Q309095', 'pos': [6, 10]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20030117.0798', 'sentence_id': 1, 'h': {'id': 'Q1376199', 'pos': [26, 28]}, 't': {'id': 'Q309095', 'pos': [29, 33]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20030118.0108', 'sentence_id': 6, 'h': {'id': 'Q2255380', 'pos': [6, 7]}, 't': {'id': 'Q823384', 'pos': [12, 14]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20030118.0111', 'sentence_id': 6, 'h': {'id': 'Q2255380', 'pos': [6, 7]}, 't': {'id': 'Q823384', 'pos': [12, 14]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20030121.0352', 'sentence_id': 3, 'h': {'id': 'Q264228', 'pos': [2, 4]}, 't': {'id': 'Q738423', 'pos': [11, 13]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20030121.0534', 'sentence_id': 2, 'h': {'id': 'Q264228', 'pos': [2, 4]}, 't': {'id': 'Q738423', 'pos': [11, 13]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20030121.0650', 'sentence_id': 2, 'h': {'id': 'Q264228', 'pos': [2, 4]}, 't': {'id': 'Q738423', 'pos': [11, 13]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20030121.0763', 'sentence_id': 37, 'h': {'id': 'Q331975', 'pos': [6, 8]}, 't': {'id': 'Q51974', 'pos': [10, 12]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20030125.0350', 'sentence_id': 16, 'h': {'id': 'Q331975', 'pos': [2, 4]}, 't': {'id': 'Q51974', 'pos': [10, 12]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20030125.0369', 'sentence_id': 19, 'h': {'id': 'Q331975', 'pos': [2, 4]}, 't': {'id': 'Q51974', 'pos': [10, 12]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20030129.0638', 'sentence_id': 1, 'h': {'id': 'Q313205', 'pos': [13, 15]}, 't': {'id': 'Q33748', 'pos': [3, 5]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20030129.0665', 'sentence_id': 1, 'h': {'id': 'Q313205', 'pos': [19, 21]}, 't': {'id': 'Q33748', 'pos': [26, 28]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20030131.0340', 'sentence_id': 7, 'h': {'id': 'Q331975', 'pos': [4, 6]}, 't': {'id': 'Q51974', 'pos': [0, 2]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20030131.0352', 'sentence_id': 7, 'h': {'id': 'Q331975', 'pos': [4, 6]}, 't': {'id': 'Q51974', 'pos': [0, 2]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_20030131.0717', 'sentence_id': 3, 'h': {'id': 'Q1376199', 'pos': [22, 24]}, 't': {'id': 'Q309095', 'pos': [30, 34]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19970126.0891', 'sentence_id': 12, 'h': {'id': 'Q6752712', 'pos': [5, 7]}, 't': {'id': 'Q604581', 'pos': [0, 2]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19970126.0891', 'sentence_id': 12, 'h': {'id': 'Q7358897', 'pos': [11, 13]}, 't': {'id': 'Q604581', 'pos': [0, 2]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19970126.0893', 'sentence_id': 12, 'h': {'id': 'Q6752712', 'pos': [5, 7]}, 't': {'id': 'Q604581', 'pos': [0, 2]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19970126.0893', 'sentence_id': 12, 'h': {'id': 'Q7358897', 'pos': [11, 13]}, 't': {'id': 'Q604581', 'pos': [0, 2]}, 'relation': 'P54@start'}
{'doc_id': 'APW_ENG_19970128.0858', 'sentence_id': 1, 'h': {'id': 'Q577343', 'pos': [2, 5]}, 't': {'id': 'Q11938', 'pos': [22, 24]}, 'relation': 'P54@start'}
