{'doc_id': 'APW_ENG_20010925.1513', 'sentence_id': 19, 'h': {'id': 'Q722219', 'pos': [8, 11]}, 't': {'id': 'Q134241', 'pos': [0, 1]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011020.0632', 'sentence_id': 1, 'h': {'id': 'Q483577', 'pos': [0, 1]}, 't': {'id': 'Q7156', 'pos': [8, 10]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011020.0727', 'sentence_id': 12, 'h': {'id': 'Q483577', 'pos': [3, 4]}, 't': {'id': 'Q7156', 'pos': [11, 13]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011020.0740', 'sentence_id': 17, 'h': {'id': 'Q334341', 'pos': [15, 17]}, 't': {'id': 'Q134241', 'pos': [13, 14]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011020.0746', 'sentence_id': 17, 'h': {'id': 'Q334341', 'pos': [15, 17]}, 't': {'id': 'Q134241', 'pos': [13, 14]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011020.0770', 'sentence_id': 12, 'h': {'id': 'Q483577', 'pos': [3, 4]}, 't': {'id': 'Q7156', 'pos': [11, 13]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011021.0946', 'sentence_id': 20, 'h': {'id': 'Q483577', 'pos': [2, 3]}, 't': {'id': 'Q7156', 'pos': [10, 12]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011023.0646', 'sentence_id': 12, 'h': {'id': 'Q330130', 'pos': [16, 18]}, 't': {'id': 'Q2387559', 'pos': [11, 14]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011023.0646', 'sentence_id': 12, 'h': {'id': 'Q696494', 'pos': [18, 20]}, 't': {'id': 'Q2387559', 'pos': [11, 14]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011023.0646', 'sentence_id': 12, 'h': {'id': 'Q872440', 'pos': [20, 22]}, 't': {'id': 'Q2387559', 'pos': [11, 14]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011023.0646', 'sentence_id': 12, 'h': {'id': 'Q322011', 'pos': [25, 27]}, 't': {'id': 'Q2387559', 'pos': [11, 14]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011023.1410', 'sentence_id': 3, 'h': {'id': 'Q722219', 'pos': [4, 7]}, 't': {'id': 'Q134241', 'pos': [17, 18]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011024.1413', 'sentence_id': 26, 'h': {'id': 'Q483577', 'pos': [8, 9]}, 't': {'id': 'Q7156', 'pos': [0, 11]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011028.0789', 'sentence_id': 22, 'h': {'id': 'Q483577', 'pos': [11, 12]}, 't': {'id': 'Q7156', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011028.0859', 'sentence_id': 25, 'h': {'id': 'Q483577', 'pos': [11, 12]}, 't': {'id': 'Q7156', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011031.1358', 'sentence_id': 23, 'h': {'id': 'Q483577', 'pos': [8, 9]}, 't': {'id': 'Q7156', 'pos': [0, 11]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011031.1444', 'sentence_id': 2, 'h': {'id': 'Q203657', 'pos': [9, 12]}, 't': {'id': 'Q134241', 'pos': [23, 24]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011031.1461', 'sentence_id': 2, 'h': {'id': 'Q203657', 'pos': [9, 12]}, 't': {'id': 'Q134241', 'pos': [23, 24]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011031.1520', 'sentence_id': 19, 'h': {'id': 'Q203657', 'pos': [9, 12]}, 't': {'id': 'Q134241', 'pos': [23, 24]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011103.0765', 'sentence_id': 3, 'h': {'id': 'Q279767', 'pos': [24, 26]}, 't': {'id': 'Q854167', 'pos': [11, 13]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011103.0783', 'sentence_id': 3, 'h': {'id': 'Q279767', 'pos': [24, 26]}, 't': {'id': 'Q854167', 'pos': [11, 13]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011104.0544', 'sentence_id': 6, 'h': {'id': 'Q1956527', 'pos': [9, 11]}, 't': {'id': 'Q221927', 'pos': [16, 18]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011104.0544', 'sentence_id': 8, 'h': {'id': 'Q203657', 'pos': [13, 16]}, 't': {'id': 'Q134241', 'pos': [0, 1]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011104.0557', 'sentence_id': 6, 'h': {'id': 'Q1956527', 'pos': [9, 11]}, 't': {'id': 'Q221927', 'pos': [16, 18]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011104.0557', 'sentence_id': 8, 'h': {'id': 'Q203657', 'pos': [13, 16]}, 't': {'id': 'Q134241', 'pos': [0, 1]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011104.0752', 'sentence_id': 6, 'h': {'id': 'Q1956527', 'pos': [9, 11]}, 't': {'id': 'Q221927', 'pos': [16, 18]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011104.0752', 'sentence_id': 8, 'h': {'id': 'Q203657', 'pos': [13, 16]}, 't': {'id': 'Q134241', 'pos': [0, 1]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011113.0476', 'sentence_id': 5, 'h': {'id': 'Q61219', 'pos': [16, 18]}, 't': {'id': 'Q41420', 'pos': [9, 11]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011113.1069', 'sentence_id': 4, 'h': {'id': 'Q483577', 'pos': [210, 211]}, 't': {'id': 'Q7156', 'pos': [145, 147]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011113.1069', 'sentence_id': 4, 'h': {'id': 'Q483577', 'pos': [210, 211]}, 't': {'id': 'Q7156', 'pos': [145, 147]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011118.0475', 'sentence_id': 4, 'h': {'id': 'Q203657', 'pos': [38, 41]}, 't': {'id': 'Q134241', 'pos': [42, 43]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011118.0486', 'sentence_id': 4, 'h': {'id': 'Q203657', 'pos': [38, 41]}, 't': {'id': 'Q134241', 'pos': [42, 43]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011121.1583', 'sentence_id': 1, 'h': {'id': 'Q471669', 'pos': [0, 2]}, 't': {'id': 'Q238593', 'pos': [3, 5]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011122.1211', 'sentence_id': 3, 'h': {'id': 'Q203657', 'pos': [13, 16]}, 't': {'id': 'Q134241', 'pos': [4, 5]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011122.1221', 'sentence_id': 3, 'h': {'id': 'Q203657', 'pos': [13, 16]}, 't': {'id': 'Q134241', 'pos': [4, 5]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011122.1222', 'sentence_id': 3, 'h': {'id': 'Q203657', 'pos': [13, 16]}, 't': {'id': 'Q134241', 'pos': [4, 5]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011122.1226', 'sentence_id': 3, 'h': {'id': 'Q203657', 'pos': [13, 16]}, 't': {'id': 'Q134241', 'pos': [4, 5]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011126.1482', 'sentence_id': 18, 'h': {'id': 'Q483577', 'pos': [30, 31]}, 't': {'id': 'Q7156', 'pos': [32, 34]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011126.1486', 'sentence_id': 39, 'h': {'id': 'Q483065', 'pos': [39, 41]}, 't': {'id': 'Q844931', 'pos': [43, 45]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011126.1564', 'sentence_id': 39, 'h': {'id': 'Q483065', 'pos': [39, 41]}, 't': {'id': 'Q844931', 'pos': [43, 45]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011127.0466', 'sentence_id': 5, 'h': {'id': 'Q170150', 'pos': [0, 19]}, 't': {'id': 'Q15789', 'pos': [0, 3]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011127.0466', 'sentence_id': 5, 'h': {'id': 'Q372858', 'pos': [0, 24]}, 't': {'id': 'Q15789', 'pos': [0, 3]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011127.0466', 'sentence_id': 6, 'h': {'id': 'Q2383612', 'pos': [21, 23]}, 't': {'id': 'Q170703', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011127.0466', 'sentence_id': 6, 'h': {'id': 'Q1984560', 'pos': [23, 25]}, 't': {'id': 'Q170703', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011127.0491', 'sentence_id': 16, 'h': {'id': 'Q170150', 'pos': [0, 19]}, 't': {'id': 'Q15789', 'pos': [0, 3]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011127.0491', 'sentence_id': 16, 'h': {'id': 'Q372858', 'pos': [0, 24]}, 't': {'id': 'Q15789', 'pos': [0, 3]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011127.0491', 'sentence_id': 17, 'h': {'id': 'Q2383612', 'pos': [21, 23]}, 't': {'id': 'Q170703', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011127.0491', 'sentence_id': 17, 'h': {'id': 'Q1984560', 'pos': [23, 25]}, 't': {'id': 'Q170703', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011127.0522', 'sentence_id': 17, 'h': {'id': 'Q170150', 'pos': [0, 19]}, 't': {'id': 'Q15789', 'pos': [0, 3]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011127.0522', 'sentence_id': 17, 'h': {'id': 'Q372858', 'pos': [0, 24]}, 't': {'id': 'Q15789', 'pos': [0, 3]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011127.0522', 'sentence_id': 18, 'h': {'id': 'Q2383612', 'pos': [21, 23]}, 't': {'id': 'Q170703', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011127.0522', 'sentence_id': 18, 'h': {'id': 'Q1984560', 'pos': [23, 25]}, 't': {'id': 'Q170703', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011127.0611', 'sentence_id': 30, 'h': {'id': 'Q170150', 'pos': [0, 19]}, 't': {'id': 'Q15789', 'pos': [0, 3]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011127.0611', 'sentence_id': 30, 'h': {'id': 'Q372858', 'pos': [0, 24]}, 't': {'id': 'Q15789', 'pos': [0, 3]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011127.0611', 'sentence_id': 31, 'h': {'id': 'Q2383612', 'pos': [21, 23]}, 't': {'id': 'Q170703', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011127.0611', 'sentence_id': 31, 'h': {'id': 'Q1984560', 'pos': [23, 25]}, 't': {'id': 'Q170703', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011127.0729', 'sentence_id': 30, 'h': {'id': 'Q170150', 'pos': [0, 19]}, 't': {'id': 'Q15789', 'pos': [0, 3]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011127.0729', 'sentence_id': 30, 'h': {'id': 'Q372858', 'pos': [0, 24]}, 't': {'id': 'Q15789', 'pos': [0, 3]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011127.0729', 'sentence_id': 31, 'h': {'id': 'Q2383612', 'pos': [21, 23]}, 't': {'id': 'Q170703', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011127.0729', 'sentence_id': 31, 'h': {'id': 'Q1984560', 'pos': [23, 25]}, 't': {'id': 'Q170703', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011127.1326', 'sentence_id': 1, 'h': {'id': 'Q483577', 'pos': [3, 4]}, 't': {'id': 'Q7156', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011201.0817', 'sentence_id': 1, 'h': {'id': 'Q573549', 'pos': [1, 3]}, 't': {'id': 'Q200321', 'pos': [5, 7]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20011201.0824', 'sentence_id': 1, 'h': {'id': 'Q573549', 'pos': [0, 2]}, 't': {'id': 'Q200321', 'pos': [8, 10]}, 'relation': 'P54@end'}
{'doc_id': 'NYT_ENG_19980926.0203', 'sentence_id': 7, 'h': {'id': 'Q285012', 'pos': [0, 2]}, 't': {'id': 'Q238593', 'pos': [21, 23]}, 'relation': 'P54@end'}
{'doc_id': 'NYT_ENG_19981020.0295', 'sentence_id': 16, 'h': {'id': 'Q363257', 'pos': [4, 6]}, 't': {'id': 'Q101859', 'pos': [15, 17]}, 'relation': 'P54@end'}
{'doc_id': 'NYT_ENG_19960923.0616', 'sentence_id': 9, 'h': {'id': 'Q7613690', 'pos': [19, 21]}, 't': {'id': 'Q238593', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'NYT_ENG_19960923.0664', 'sentence_id': 1, 'h': {'id': 'Q168371', 'pos': [0, 2]}, 't': {'id': 'Q309095', 'pos': [9, 13]}, 'relation': 'P54@end'}
{'doc_id': 'NYT_ENG_19960930.0827', 'sentence_id': 22, 'h': {'id': 'Q67964', 'pos': [0, 2]}, 't': {'id': 'Q1543', 'pos': [26, 28]}, 'relation': 'P54@end'}
{'doc_id': 'NYT_ENG_19961019.0163', 'sentence_id': 22, 'h': {'id': 'Q168371', 'pos': [4, 6]}, 't': {'id': 'Q309095', 'pos': [15, 19]}, 'relation': 'P54@end'}
{'doc_id': 'NYT_ENG_19961021.0074', 'sentence_id': 14, 'h': {'id': 'Q7491417', 'pos': [19, 21]}, 't': {'id': 'Q238593', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'NYT_ENG_19961105.0489', 'sentence_id': 22, 'h': {'id': 'Q204089', 'pos': [24, 26]}, 't': {'id': 'Q421009', 'pos': [0, 3]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_19941115.0245', 'sentence_id': 35, 'h': {'id': 'Q185389', 'pos': [4, 6]}, 't': {'id': 'Q631', 'pos': [1, 3]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_19941120.0248', 'sentence_id': 3, 'h': {'id': 'Q380566', 'pos': [0, 2]}, 't': {'id': 'Q10315', 'pos': [2, 4]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_19941120.0253', 'sentence_id': 3, 'h': {'id': 'Q380566', 'pos': [0, 2]}, 't': {'id': 'Q10315', 'pos': [2, 4]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_19941124.0223', 'sentence_id': 1, 'h': {'id': 'Q385742', 'pos': [18, 20]}, 't': {'id': 'Q128446', 'pos': [12, 14]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_19941127.0292', 'sentence_id': 4, 'h': {'id': 'Q380566', 'pos': [0, 2]}, 't': {'id': 'Q10315', 'pos': [2, 4]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20021004.0315', 'sentence_id': 6, 'h': {'id': 'Q57114', 'pos': [5, 7]}, 't': {'id': 'Q41420', 'pos': [0, 9]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20021005.0362', 'sentence_id': 10, 'h': {'id': 'Q44522', 'pos': [41, 43]}, 't': {'id': 'Q101859', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20021005.0385', 'sentence_id': 14, 'h': {'id': 'Q44522', 'pos': [41, 43]}, 't': {'id': 'Q101859', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20021016.0691', 'sentence_id': 2, 'h': {'id': 'Q310544', 'pos': [18, 20]}, 't': {'id': 'Q10300', 'pos': [15, 17]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20021030.0486', 'sentence_id': 3, 'h': {'id': 'Q3099601', 'pos': [14, 16]}, 't': {'id': 'Q810786', 'pos': [0, 18]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20021030.0502', 'sentence_id': 12, 'h': {'id': 'Q3099601', 'pos': [14, 16]}, 't': {'id': 'Q810786', 'pos': [0, 18]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20021103.0579', 'sentence_id': 2, 'h': {'id': 'Q294419', 'pos': [16, 18]}, 't': {'id': 'Q134241', 'pos': [14, 15]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20021111.0094', 'sentence_id': 6, 'h': {'id': 'Q359738', 'pos': [7, 9]}, 't': {'id': 'Q823384', 'pos': [0, 11]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20021111.0734', 'sentence_id': 5, 'h': {'id': 'Q312659', 'pos': [35, 38]}, 't': {'id': 'Q134241', 'pos': [28, 29]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20021113.0755', 'sentence_id': 11, 'h': {'id': 'Q343965', 'pos': [36, 38]}, 't': {'id': 'Q134241', 'pos': [7, 8]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20021113.0762', 'sentence_id': 14, 'h': {'id': 'Q343965', 'pos': [36, 38]}, 't': {'id': 'Q134241', 'pos': [7, 8]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20021113.0783', 'sentence_id': 20, 'h': {'id': 'Q343965', 'pos': [36, 38]}, 't': {'id': 'Q134241', 'pos': [7, 8]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20021113.0903', 'sentence_id': 12, 'h': {'id': 'Q294419', 'pos': [3, 5]}, 't': {'id': 'Q134241', 'pos': [2, 3]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20021114.0374', 'sentence_id': 2, 'h': {'id': 'Q57114', 'pos': [5, 7]}, 't': {'id': 'Q41420', 'pos': [0, 9]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20021114.0389', 'sentence_id': 7, 'h': {'id': 'Q57114', 'pos': [5, 7]}, 't': {'id': 'Q41420', 'pos': [0, 9]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20021114.0575', 'sentence_id': 7, 'h': {'id': 'Q3161230', 'pos': [11, 13]}, 't': {'id': 'Q2352689', 'pos': [7, 9]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20021114.0806', 'sentence_id': 21, 'h': {'id': 'Q75181', 'pos': [1, 3]}, 't': {'id': 'Q105844', 'pos': [0, 5]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20021117.0237', 'sentence_id': 5, 'h': {'id': 'Q442255', 'pos': [10, 12]}, 't': {'id': 'Q134241', 'pos': [0, 14]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20021117.0295', 'sentence_id': 3, 'h': {'id': 'Q2127359', 'pos': [13, 15]}, 't': {'id': 'Q663400', 'pos': [0, 13]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20021117.0295', 'sentence_id': 3, 'h': {'id': 'Q2127359', 'pos': [13, 15]}, 't': {'id': 'Q663400', 'pos': [0, 13]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20021117.0295', 'sentence_id': 3, 'h': {'id': 'Q540877', 'pos': [16, 18]}, 't': {'id': 'Q663400', 'pos': [0, 13]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20021117.0295', 'sentence_id': 3, 'h': {'id': 'Q540877', 'pos': [16, 18]}, 't': {'id': 'Q663400', 'pos': [0, 13]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20021117.0295', 'sentence_id': 4, 'h': {'id': 'Q953985', 'pos': [13, 15]}, 't': {'id': 'Q663400', 'pos': [0, 17]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20021128.0656', 'sentence_id': 6, 'h': {'id': 'Q69806', 'pos': [14, 16]}, 't': {'id': 'Q643107', 'pos': [11, 12]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_19991105.0255', 'sentence_id': 5, 'h': {'id': 'Q992248', 'pos': [10, 12]}, 't': {'id': 'Q192641', 'pos': [0, 14]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_19991110.0318', 'sentence_id': 5, 'h': {'id': 'Q1450301', 'pos': [7, 9]}, 't': {'id': 'Q105844', 'pos': [0, 11]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000928.0387', 'sentence_id': 13, 'h': {'id': 'Q313940', 'pos': [1, 3]}, 't': {'id': 'Q844931', 'pos': [0, 5]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000928.0387', 'sentence_id': 14, 'h': {'id': 'Q483776', 'pos': [1, 3]}, 't': {'id': 'Q855809', 'pos': [0, 5]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000928.0387', 'sentence_id': 14, 'h': {'id': 'Q483776', 'pos': [1, 3]}, 't': {'id': 'Q855809', 'pos': [0, 5]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000929.0064', 'sentence_id': 7, 'h': {'id': 'Q3609466', 'pos': [5, 7]}, 't': {'id': 'Q173009', 'pos': [0, 10]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20001005.0266', 'sentence_id': 1, 'h': {'id': 'Q365175', 'pos': [4, 6]}, 't': {'id': 'Q41420', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20001016.0380', 'sentence_id': 4, 'h': {'id': 'Q713661', 'pos': [2, 4]}, 't': {'id': 'Q101859', 'pos': [0, 6]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20001103.0261', 'sentence_id': 8, 'h': {'id': 'Q3310934', 'pos': [20, 22]}, 't': {'id': 'Q7013856', 'pos': [0, 3]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20001103.0261', 'sentence_id': 10, 'h': {'id': 'Q452740', 'pos': [24, 26]}, 't': {'id': 'Q16847600', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20001103.0261', 'sentence_id': 12, 'h': {'id': 'Q435693', 'pos': [15, 16]}, 't': {'id': 'Q2151803', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20001105.0121', 'sentence_id': 7, 'h': {'id': 'Q672466', 'pos': [2, 4]}, 't': {'id': 'Q182876', 'pos': [7, 9]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20001107.0289', 'sentence_id': 4, 'h': {'id': 'Q361247', 'pos': [35, 37]}, 't': {'id': 'Q630279', 'pos': [0, 39]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20001128.0094', 'sentence_id': 7, 'h': {'id': 'Q2085243', 'pos': [0, 10]}, 't': {'id': 'Q170703', 'pos': [0, 2]}, 'relation': 'P54@end'}
