{'doc_id': 'APW_ENG_20010522.0038', 'sentence_id': 1, 'h': {'id': 'Q185107', 'pos': [3, 5]}, 't': {'id': 'Q270002', 'pos': [10, 12]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20020609.0467', 'sentence_id': 1, 'h': {'id': 'Q2599', 'pos': [19, 21]}, 't': {'id': 'Q266568', 'pos': [22, 24]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20020609.0467', 'sentence_id': 1, 'h': {'id': 'Q266568', 'pos': [22, 24]}, 't': {'id': 'Q2599', 'pos': [19, 21]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20020609.1071', 'sentence_id': 1, 'h': {'id': 'Q2599', 'pos': [2, 4]}, 't': {'id': 'Q266568', 'pos': [7, 9]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20020609.1071', 'sentence_id': 1, 'h': {'id': 'Q266568', 'pos': [7, 9]}, 't': {'id': 'Q2599', 'pos': [2, 4]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20020609.1229', 'sentence_id': 1, 'h': {'id': 'Q2599', 'pos': [2, 4]}, 't': {'id': 'Q266568', 'pos': [7, 9]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20020609.1229', 'sentence_id': 1, 'h': {'id': 'Q266568', 'pos': [7, 9]}, 't': {'id': 'Q2599', 'pos': [2, 4]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20020610.0340', 'sentence_id': 1, 'h': {'id': 'Q2599', 'pos': [25, 27]}, 't': {'id': 'Q266568', 'pos': [28, 30]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20020610.0340', 'sentence_id': 1, 'h': {'id': 'Q266568', 'pos': [28, 30]}, 't': {'id': 'Q2599', 'pos': [25, 27]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20020610.0619', 'sentence_id': 1, 'h': {'id': 'Q2599', 'pos': [25, 27]}, 't': {'id': 'Q266568', 'pos': [28, 30]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20020610.0619', 'sentence_id': 1, 'h': {'id': 'Q266568', 'pos': [28, 30]}, 't': {'id': 'Q2599', 'pos': [25, 27]}, 'relation': 'P26@start'}
{'doc_id': 'APW_ENG_20020610.0859', 'sentence_id': 1, 'h': {'id': 'Q2599', 'pos': [25, 27]}, 't': {'id': 'Q266568', 'pos': [28, 30]}, 'relation': 'P26@start'}
