{'doc_id': 'APW_ENG_20010408.0056', 'sentence_id': 1, 'h': {'id': 'Q6768612', 'pos': [1, 3]}, 't': {'id': 'Q238593', 'pos': [12, 14]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20010819.0612', 'sentence_id': 1, 'h': {'id': 'Q203657', 'pos': [0, 3]}, 't': {'id': 'Q134241', 'pos': [8, 9]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20010902.0076', 'sentence_id': 6, 'h': {'id': 'Q4665732', 'pos': [2, 5]}, 't': {'id': 'Q238593', 'pos': [19, 21]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20010907.1478', 'sentence_id': 19, 'h': {'id': 'Q483577', 'pos': [22, 23]}, 't': {'id': 'Q7156', 'pos': [20, 22]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20010909.0810', 'sentence_id': 1, 'h': {'id': 'Q483577', 'pos': [31, 32]}, 't': {'id': 'Q7156', 'pos': [2, 4]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20010909.0824', 'sentence_id': 1, 'h': {'id': 'Q483577', 'pos': [31, 32]}, 't': {'id': 'Q7156', 'pos': [2, 4]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20010909.0849', 'sentence_id': 9, 'h': {'id': 'Q483577', 'pos': [32, 33]}, 't': {'id': 'Q7156', 'pos': [2, 4]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20010909.0864', 'sentence_id': 1, 'h': {'id': 'Q483577', 'pos': [31, 32]}, 't': {'id': 'Q7156', 'pos': [2, 4]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20010909.0900', 'sentence_id': 1, 'h': {'id': 'Q483577', 'pos': [31, 32]}, 't': {'id': 'Q7156', 'pos': [2, 4]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20010911.0219', 'sentence_id': 1, 'h': {'id': 'Q483577', 'pos': [5, 6]}, 't': {'id': 'Q7156', 'pos': [13, 15]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20010912.1891', 'sentence_id': 12, 'h': {'id': 'Q3822151', 'pos': [14, 16]}, 't': {'id': 'Q604581', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20010913.0157', 'sentence_id': 1, 'h': {'id': 'Q483577', 'pos': [7, 8]}, 't': {'id': 'Q7156', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20010915.0447', 'sentence_id': 7, 'h': {'id': 'Q495816', 'pos': [13, 15]}, 't': {'id': 'Q620499', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20010915.0447', 'sentence_id': 7, 'h': {'id': 'Q1185459', 'pos': [21, 23]}, 't': {'id': 'Q620499', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20010915.0819', 'sentence_id': 3, 'h': {'id': 'Q203657', 'pos': [0, 3]}, 't': {'id': 'Q134241', 'pos': [14, 15]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20010915.0830', 'sentence_id': 2, 'h': {'id': 'Q203657', 'pos': [1, 4]}, 't': {'id': 'Q134241', 'pos': [15, 16]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20010918.1174', 'sentence_id': 5, 'h': {'id': 'Q203657', 'pos': [10, 13]}, 't': {'id': 'Q134241', 'pos': [7, 8]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20010918.1429', 'sentence_id': 11, 'h': {'id': 'Q203657', 'pos': [12, 15]}, 't': {'id': 'Q134241', 'pos': [0, 1]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20010921.1410', 'sentence_id': 32, 'h': {'id': 'Q483577', 'pos': [12, 13]}, 't': {'id': 'Q7156', 'pos': [0, 15]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20010922.0442', 'sentence_id': 9, 'h': {'id': 'Q2360065', 'pos': [5, 7]}, 't': {'id': 'Q791164', 'pos': [11, 13]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_20010922.0442', 'sentence_id': 11, 'h': {'id': 'Q2535778', 'pos': [10, 12]}, 't': {'id': 'Q630279', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'NYT_ENG_19960505.0233', 'sentence_id': 18, 'h': {'id': 'Q7613690', 'pos': [11, 13]}, 't': {'id': 'Q238593', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'NYT_ENG_19960507.0823', 'sentence_id': 1, 'h': {'id': 'Q703710', 'pos': [0, 2]}, 't': {'id': 'Q309095', 'pos': [9, 13]}, 'relation': 'P54@end'}
{'doc_id': 'NYT_ENG_19960511.0550', 'sentence_id': 21, 'h': {'id': 'Q3069099', 'pos': [14, 16]}, 't': {'id': 'Q285722', 'pos': [19, 20]}, 'relation': 'P54@end'}
{'doc_id': 'NYT_ENG_19960527.0018', 'sentence_id': 15, 'h': {'id': 'Q168371', 'pos': [8, 10]}, 't': {'id': 'Q309095', 'pos': [1, 4]}, 'relation': 'P54@end'}
{'doc_id': 'NYT_ENG_19960530.0747', 'sentence_id': 1, 'h': {'id': 'Q168371', 'pos': [0, 2]}, 't': {'id': 'Q309095', 'pos': [12, 16]}, 'relation': 'P54@end'}
{'doc_id': 'NYT_ENG_19960603.0657', 'sentence_id': 10, 'h': {'id': 'Q10468877', 'pos': [7, 9]}, 't': {'id': 'Q238593', 'pos': [10, 12]}, 'relation': 'P54@end'}
{'doc_id': 'NYT_ENG_19960621.0552', 'sentence_id': 22, 'h': {'id': 'Q17515', 'pos': [0, 2]}, 't': {'id': 'Q170703', 'pos': [25, 27]}, 'relation': 'P54@end'}
{'doc_id': 'NYT_ENG_19960626.0593', 'sentence_id': 1, 'h': {'id': 'Q168371', 'pos': [0, 2]}, 't': {'id': 'Q309095', 'pos': [3, 7]}, 'relation': 'P54@end'}
{'doc_id': 'NYT_ENG_19960705.0537', 'sentence_id': 2, 'h': {'id': 'Q168371', 'pos': [8, 10]}, 't': {'id': 'Q309095', 'pos': [4, 7]}, 'relation': 'P54@end'}
{'doc_id': 'NYT_ENG_19960715.0028', 'sentence_id': 3, 'h': {'id': 'Q168371', 'pos': [4, 6]}, 't': {'id': 'Q309095', 'pos': [9, 13]}, 'relation': 'P54@end'}
{'doc_id': 'NYT_ENG_19960720.0374', 'sentence_id': 8, 'h': {'id': 'Q7613690', 'pos': [12, 14]}, 't': {'id': 'Q238593', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'NYT_ENG_19960720.0374', 'sentence_id': 8, 'h': {'id': 'Q7491417', 'pos': [15, 17]}, 't': {'id': 'Q238593', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'NYT_ENG_19960822.0035', 'sentence_id': 1, 'h': {'id': 'Q703710', 'pos': [0, 2]}, 't': {'id': 'Q309095', 'pos': [19, 23]}, 'relation': 'P54@end'}
{'doc_id': 'NYT_ENG_19960909.0369', 'sentence_id': 7, 'h': {'id': 'Q168371', 'pos': [9, 11]}, 't': {'id': 'Q309095', 'pos': [15, 19]}, 'relation': 'P54@end'}
{'doc_id': 'NYT_ENG_19960909.0378', 'sentence_id': 7, 'h': {'id': 'Q168371', 'pos': [9, 11]}, 't': {'id': 'Q309095', 'pos': [15, 19]}, 'relation': 'P54@end'}
{'doc_id': 'NYT_ENG_19960917.0731', 'sentence_id': 28, 'h': {'id': 'Q6173533', 'pos': [26, 28]}, 't': {'id': 'Q238593', 'pos': [18, 20]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_19950316.0515', 'sentence_id': 1, 'h': {'id': 'Q185693', 'pos': [2, 4]}, 't': {'id': 'Q128446', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_19950316.0543', 'sentence_id': 1, 'h': {'id': 'Q185693', 'pos': [2, 4]}, 't': {'id': 'Q128446', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_19950325.0095', 'sentence_id': 12, 'h': {'id': 'Q732967', 'pos': [0, 2]}, 't': {'id': 'Q738423', 'pos': [13, 15]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_19950408.0104', 'sentence_id': 8, 'h': {'id': 'Q1337178', 'pos': [0, 2]}, 't': {'id': 'Q738423', 'pos': [8, 10]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_19950412.0246', 'sentence_id': 1, 'h': {'id': 'Q355825', 'pos': [0, 2]}, 't': {'id': 'Q738423', 'pos': [10, 12]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_19950415.0037', 'sentence_id': 24, 'h': {'id': 'Q956696', 'pos': [17, 19]}, 't': {'id': 'Q105861', 'pos': [22, 24]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_19950418.0403', 'sentence_id': 25, 'h': {'id': 'Q208804', 'pos': [11, 13]}, 't': {'id': 'Q41420', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_19950418.0411', 'sentence_id': 27, 'h': {'id': 'Q208804', 'pos': [11, 13]}, 't': {'id': 'Q41420', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_19950503.0645', 'sentence_id': 14, 'h': {'id': 'Q943709', 'pos': [0, 2]}, 't': {'id': 'Q630279', 'pos': [14, 16]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_19950506.0245', 'sentence_id': 7, 'h': {'id': 'Q1337178', 'pos': [4, 6]}, 't': {'id': 'Q738423', 'pos': [9, 11]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_19950510.0888', 'sentence_id': 1, 'h': {'id': 'Q380566', 'pos': [24, 26]}, 't': {'id': 'Q7156', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_19950510.0918', 'sentence_id': 1, 'h': {'id': 'Q380566', 'pos': [24, 26]}, 't': {'id': 'Q7156', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_19950510.1036', 'sentence_id': 1, 'h': {'id': 'Q380566', 'pos': [20, 22]}, 't': {'id': 'Q7156', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_19950525.0736', 'sentence_id': 4, 'h': {'id': 'Q706125', 'pos': [16, 18]}, 't': {'id': 'Q134241', 'pos': [0, 1]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_19950525.0736', 'sentence_id': 4, 'h': {'id': 'Q1848759', 'pos': [26, 28]}, 't': {'id': 'Q134241', 'pos': [0, 1]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_19950525.0753', 'sentence_id': 4, 'h': {'id': 'Q706125', 'pos': [17, 19]}, 't': {'id': 'Q134241', 'pos': [0, 1]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_19950525.0753', 'sentence_id': 4, 'h': {'id': 'Q1848759', 'pos': [26, 28]}, 't': {'id': 'Q134241', 'pos': [0, 1]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_19950528.0848', 'sentence_id': 1, 'h': {'id': 'Q7076821', 'pos': [3, 5]}, 't': {'id': 'Q845859', 'pos': [16, 18]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_19950528.0850', 'sentence_id': 1, 'h': {'id': 'Q7076821', 'pos': [3, 5]}, 't': {'id': 'Q845859', 'pos': [16, 18]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_19950528.0851', 'sentence_id': 1, 'h': {'id': 'Q7076821', 'pos': [3, 5]}, 't': {'id': 'Q845859', 'pos': [16, 18]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_19950601.0144', 'sentence_id': 28, 'h': {'id': 'Q956696', 'pos': [25, 27]}, 't': {'id': 'Q105861', 'pos': [0, 29]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_19950624.0318', 'sentence_id': 11, 'h': {'id': 'Q342489', 'pos': [5, 6]}, 't': {'id': 'Q844931', 'pos': [15, 17]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_19950712.0598', 'sentence_id': 11, 'h': {'id': 'Q943709', 'pos': [4, 6]}, 't': {'id': 'Q630279', 'pos': [21, 23]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_19950712.0598', 'sentence_id': 12, 'h': {'id': 'Q1337178', 'pos': [0, 2]}, 't': {'id': 'Q738423', 'pos': [11, 13]}, 'relation': 'P54@end'}
{'doc_id': 'APW_ENG_19950719.0471', 'sentence_id': 11, 'h': {'id': 'Q355825', 'pos': [0, 2]}, 't': {'id': 'Q738423', 'pos': [16, 18]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20020602.0094', 'sentence_id': 9, 'h': {'id': 'Q3368542', 'pos': [22, 24]}, 't': {'id': 'Q605245', 'pos': [19, 20]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20020609.0043', 'sentence_id': 3, 'h': {'id': 'Q57114', 'pos': [28, 30]}, 't': {'id': 'Q41420', 'pos': [31, 33]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20020609.0188', 'sentence_id': 4, 'h': {'id': 'Q57114', 'pos': [28, 30]}, 't': {'id': 'Q41420', 'pos': [31, 33]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20020617.0144', 'sentence_id': 2, 'h': {'id': 'Q314366', 'pos': [0, 2]}, 't': {'id': 'Q457163', 'pos': [3, 5]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20020718.0067', 'sentence_id': 22, 'h': {'id': 'Q3368542', 'pos': [15, 17]}, 't': {'id': 'Q605245', 'pos': [5, 6]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20020726.0045', 'sentence_id': 15, 'h': {'id': 'Q294419', 'pos': [14, 16]}, 't': {'id': 'Q134241', 'pos': [11, 12]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20020730.0645', 'sentence_id': 1, 'h': {'id': 'Q2000145', 'pos': [49, 51]}, 't': {'id': 'Q1534021', 'pos': [0, 25]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20020815.0148', 'sentence_id': 10, 'h': {'id': 'Q57114', 'pos': [5, 7]}, 't': {'id': 'Q41420', 'pos': [0, 9]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20020816.0112', 'sentence_id': 2, 'h': {'id': 'Q1323847', 'pos': [7, 9]}, 't': {'id': 'Q192641', 'pos': [0, 11]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20020820.0081', 'sentence_id': 1, 'h': {'id': 'Q343997', 'pos': [4, 6]}, 't': {'id': 'Q631', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'AFP_ENG_20020825.0034', 'sentence_id': 1, 'h': {'id': 'Q294419', 'pos': [12, 14]}, 't': {'id': 'Q134241', 'pos': [17, 18]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000308.0164', 'sentence_id': 5, 'h': {'id': 'Q6097569', 'pos': [101, 103]}, 't': {'id': 'Q318307', 'pos': [0, 109]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000308.0164', 'sentence_id': 5, 'h': {'id': 'Q5621419', 'pos': [144, 146]}, 't': {'id': 'Q604581', 'pos': [0, 129]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000323.0124', 'sentence_id': 4, 'h': {'id': 'Q701073', 'pos': [33, 35]}, 't': {'id': 'Q105844', 'pos': [0, 37]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000324.0074', 'sentence_id': 2, 'h': {'id': 'Q3609466', 'pos': [9, 11]}, 't': {'id': 'Q173009', 'pos': [0, 14]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000324.0093', 'sentence_id': 3, 'h': {'id': 'Q6097569', 'pos': [6, 8]}, 't': {'id': 'Q318307', 'pos': [0, 10]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000325.0063', 'sentence_id': 8, 'h': {'id': 'Q361247', 'pos': [29, 31]}, 't': {'id': 'Q630279', 'pos': [32, 34]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000326.0218', 'sentence_id': 6, 'h': {'id': 'Q713661', 'pos': [2, 4]}, 't': {'id': 'Q101859', 'pos': [0, 6]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000327.0271', 'sentence_id': 6, 'h': {'id': 'Q713661', 'pos': [2, 4]}, 't': {'id': 'Q101859', 'pos': [4, 6]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000401.0031', 'sentence_id': 1, 'h': {'id': 'Q524168', 'pos': [0, 2]}, 't': {'id': 'Q131603', 'pos': [11, 14]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000410.0304', 'sentence_id': 2, 'h': {'id': 'Q45626', 'pos': [2, 5]}, 't': {'id': 'Q11938', 'pos': [0, 7]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000410.0305', 'sentence_id': 4, 'h': {'id': 'Q713661', 'pos': [5, 7]}, 't': {'id': 'Q101859', 'pos': [0, 9]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000412.0117', 'sentence_id': 2, 'h': {'id': 'Q6097569', 'pos': [13, 15]}, 't': {'id': 'Q318307', 'pos': [15, 17]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000412.0117', 'sentence_id': 5, 'h': {'id': 'Q508489', 'pos': [22, 25]}, 't': {'id': 'Q318307', 'pos': [0, 22]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000412.0117', 'sentence_id': 5, 'h': {'id': 'Q508489', 'pos': [22, 25]}, 't': {'id': 'Q318307', 'pos': [0, 22]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000413.0110', 'sentence_id': 2, 'h': {'id': 'Q713661', 'pos': [1, 3]}, 't': {'id': 'Q101859', 'pos': [8, 10]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000413.0110', 'sentence_id': 7, 'h': {'id': 'Q713661', 'pos': [25, 27]}, 't': {'id': 'Q101859', 'pos': [0, 29]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000413.0114', 'sentence_id': 2, 'h': {'id': 'Q6097569', 'pos': [12, 14]}, 't': {'id': 'Q318307', 'pos': [14, 16]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000413.0114', 'sentence_id': 5, 'h': {'id': 'Q508489', 'pos': [34, 37]}, 't': {'id': 'Q318307', 'pos': [0, 34]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000413.0114', 'sentence_id': 5, 'h': {'id': 'Q508489', 'pos': [34, 37]}, 't': {'id': 'Q318307', 'pos': [0, 34]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000414.0127', 'sentence_id': 2, 'h': {'id': 'Q6097569', 'pos': [12, 14]}, 't': {'id': 'Q318307', 'pos': [14, 16]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000414.0127', 'sentence_id': 5, 'h': {'id': 'Q508489', 'pos': [37, 40]}, 't': {'id': 'Q318307', 'pos': [35, 37]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000414.0127', 'sentence_id': 5, 'h': {'id': 'Q508489', 'pos': [37, 40]}, 't': {'id': 'Q318307', 'pos': [35, 37]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000419.0358', 'sentence_id': 5, 'h': {'id': 'Q2076659', 'pos': [15, 18]}, 't': {'id': 'Q287851', 'pos': [0, 20]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000420.0069', 'sentence_id': 5, 'h': {'id': 'Q701073', 'pos': [39, 41]}, 't': {'id': 'Q105844', 'pos': [0, 43]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000424.0266', 'sentence_id': 4, 'h': {'id': 'Q713661', 'pos': [5, 7]}, 't': {'id': 'Q101859', 'pos': [0, 9]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000428.0164', 'sentence_id': 1, 'h': {'id': 'Q45626', 'pos': [6, 9]}, 't': {'id': 'Q11938', 'pos': [3, 5]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000428.0164', 'sentence_id': 5, 'h': {'id': 'Q45626', 'pos': [20, 23]}, 't': {'id': 'Q11938', 'pos': [24, 26]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000508.0311', 'sentence_id': 2, 'h': {'id': 'Q983494', 'pos': [13, 16]}, 't': {'id': 'Q1209713', 'pos': [20, 22]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000509.0345', 'sentence_id': 8, 'h': {'id': 'Q45626', 'pos': [10, 13]}, 't': {'id': 'Q11938', 'pos': [8, 10]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000514.0189', 'sentence_id': 5, 'h': {'id': 'Q713661', 'pos': [5, 7]}, 't': {'id': 'Q101859', 'pos': [0, 9]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000518.0004', 'sentence_id': 4, 'h': {'id': 'Q45626', 'pos': [6, 9]}, 't': {'id': 'Q11938', 'pos': [14, 16]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000521.0094', 'sentence_id': 2, 'h': {'id': 'Q1839', 'pos': [2, 4]}, 't': {'id': 'Q631', 'pos': [0, 2]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000521.0185', 'sentence_id': 6, 'h': {'id': 'Q713661', 'pos': [5, 7]}, 't': {'id': 'Q101859', 'pos': [0, 9]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000527.0178', 'sentence_id': 2, 'h': {'id': 'Q3845369', 'pos': [0, 2]}, 't': {'id': 'Q433541', 'pos': [3, 5]}, 'relation': 'P54@end'}
{'doc_id': 'XIN_ENG_20000531.0273', 'sentence_id': 19, 'h': {'id': 'Q45626', 'pos': [13, 16]}, 't': {'id': 'Q11938', 'pos': [21, 23]}, 'relation': 'P54@end'}
