{'doc_id': 'APW_ENG_20010904.1111', 'sentence_id': 1, 'h': {'id': 'Q202765', 'pos': [2, 4]}, 't': {'id': 'Q6807424', 'pos': [6, 8]}, 'relation': 'P26@end'}
{'doc_id': 'LTW_ENG_19941121.0124', 'sentence_id': 15, 'h': {'id': 'Q199801', 'pos': [3, 5]}, 't': {'id': 'Q48410', 'pos': [24, 26]}, 'relation': 'P26@end'}
{'doc_id': 'LTW_ENG_19941121.0124', 'sentence_id': 15, 'h': {'id': 'Q48410', 'pos': [24, 26]}, 't': {'id': 'Q199801', 'pos': [3, 5]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19950925.1149', 'sentence_id': 22, 'h': {'id': 'Q2831', 'pos': [1, 3]}, 't': {'id': 'Q237324', 'pos': [11, 14]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19951008.0527', 'sentence_id': 8, 'h': {'id': 'Q2831', 'pos': [10, 12]}, 't': {'id': 'Q237324', 'pos': [17, 20]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19951008.0543', 'sentence_id': 7, 'h': {'id': 'Q2831', 'pos': [10, 12]}, 't': {'id': 'Q237324', 'pos': [17, 20]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19951008.0771', 'sentence_id': 8, 'h': {'id': 'Q2831', 'pos': [10, 12]}, 't': {'id': 'Q237324', 'pos': [14, 17]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19951008.0787', 'sentence_id': 9, 'h': {'id': 'Q2831', 'pos': [10, 12]}, 't': {'id': 'Q237324', 'pos': [14, 17]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19951009.0219', 'sentence_id': 8, 'h': {'id': 'Q2831', 'pos': [6, 8]}, 't': {'id': 'Q237324', 'pos': [10, 13]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19951009.0263', 'sentence_id': 5, 'h': {'id': 'Q2831', 'pos': [6, 8]}, 't': {'id': 'Q237324', 'pos': [10, 13]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19951009.0996', 'sentence_id': 8, 'h': {'id': 'Q2831', 'pos': [20, 22]}, 't': {'id': 'Q237324', 'pos': [23, 26]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19951009.1072', 'sentence_id': 14, 'h': {'id': 'Q2831', 'pos': [23, 25]}, 't': {'id': 'Q237324', 'pos': [26, 29]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19951010.0693', 'sentence_id': 27, 'h': {'id': 'Q2831', 'pos': [20, 22]}, 't': {'id': 'Q237324', 'pos': [23, 26]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19951103.1020', 'sentence_id': 14, 'h': {'id': 'Q2831', 'pos': [4, 6]}, 't': {'id': 'Q237324', 'pos': [8, 11]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19951105.0059', 'sentence_id': 1, 'h': {'id': 'Q2831', 'pos': [3, 5]}, 't': {'id': 'Q237324', 'pos': [8, 11]}, 'relation': 'P26@end'}
{'doc_id': 'LTW_ENG_19970925.0031', 'sentence_id': 3, 'h': {'id': 'Q438537', 'pos': [9, 11]}, 't': {'id': 'Q1283268', 'pos': [15, 17]}, 'relation': 'P26@end'}
{'doc_id': 'LTW_ENG_19970925.0031', 'sentence_id': 3, 'h': {'id': 'Q1283268', 'pos': [15, 17]}, 't': {'id': 'Q438537', 'pos': [9, 11]}, 'relation': 'P26@end'}
{'doc_id': 'LTW_ENG_19971128.0015', 'sentence_id': 13, 'h': {'id': 'Q229509', 'pos': [12, 14]}, 't': {'id': 'Q310975', 'pos': [20, 22]}, 'relation': 'P26@end'}
{'doc_id': 'LTW_ENG_19971128.0015', 'sentence_id': 13, 'h': {'id': 'Q310975', 'pos': [20, 22]}, 't': {'id': 'Q229509', 'pos': [12, 14]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19981117.1312', 'sentence_id': 1, 'h': {'id': 'Q185122', 'pos': [12, 14]}, 't': {'id': 'Q201608', 'pos': [0, 2]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19981123.1458', 'sentence_id': 1, 'h': {'id': 'Q185122', 'pos': [20, 22]}, 't': {'id': 'Q201608', 'pos': [3, 5]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19981124.0485', 'sentence_id': 1, 'h': {'id': 'Q185122', 'pos': [12, 14]}, 't': {'id': 'Q201608', 'pos': [0, 2]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990112.1305', 'sentence_id': 5, 'h': {'id': 'Q201608', 'pos': [8, 10]}, 't': {'id': 'Q185122', 'pos': [0, 2]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990224.0013', 'sentence_id': 2, 'h': {'id': 'Q201608', 'pos': [0, 2]}, 't': {'id': 'Q185122', 'pos': [35, 37]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990621.1179', 'sentence_id': 1, 'h': {'id': 'Q128121', 'pos': [2, 4]}, 't': {'id': 'Q239476', 'pos': [7, 9]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990621.1179', 'sentence_id': 1, 'h': {'id': 'Q239476', 'pos': [7, 9]}, 't': {'id': 'Q128121', 'pos': [2, 4]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990621.1180', 'sentence_id': 1, 'h': {'id': 'Q128121', 'pos': [2, 4]}, 't': {'id': 'Q239476', 'pos': [7, 9]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990621.1180', 'sentence_id': 1, 'h': {'id': 'Q239476', 'pos': [7, 9]}, 't': {'id': 'Q128121', 'pos': [2, 4]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990706.0698', 'sentence_id': 1, 'h': {'id': 'Q128121', 'pos': [8, 10]}, 't': {'id': 'Q239476', 'pos': [11, 13]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990706.0698', 'sentence_id': 1, 'h': {'id': 'Q239476', 'pos': [11, 13]}, 't': {'id': 'Q128121', 'pos': [8, 10]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990706.0698', 'sentence_id': 3, 'h': {'id': 'Q128121', 'pos': [12, 14]}, 't': {'id': 'Q239476', 'pos': [15, 17]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990706.0698', 'sentence_id': 3, 'h': {'id': 'Q239476', 'pos': [15, 17]}, 't': {'id': 'Q128121', 'pos': [12, 14]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990706.0859', 'sentence_id': 1, 'h': {'id': 'Q128121', 'pos': [8, 10]}, 't': {'id': 'Q239476', 'pos': [11, 13]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990706.0859', 'sentence_id': 1, 'h': {'id': 'Q239476', 'pos': [11, 13]}, 't': {'id': 'Q128121', 'pos': [8, 10]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990706.0859', 'sentence_id': 3, 'h': {'id': 'Q128121', 'pos': [12, 14]}, 't': {'id': 'Q239476', 'pos': [15, 17]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990706.0859', 'sentence_id': 3, 'h': {'id': 'Q239476', 'pos': [15, 17]}, 't': {'id': 'Q128121', 'pos': [12, 14]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990706.1319', 'sentence_id': 16, 'h': {'id': 'Q128121', 'pos': [8, 10]}, 't': {'id': 'Q239476', 'pos': [11, 13]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990706.1319', 'sentence_id': 16, 'h': {'id': 'Q239476', 'pos': [11, 13]}, 't': {'id': 'Q128121', 'pos': [8, 10]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990706.1347', 'sentence_id': 16, 'h': {'id': 'Q128121', 'pos': [8, 10]}, 't': {'id': 'Q239476', 'pos': [11, 13]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990706.1347', 'sentence_id': 16, 'h': {'id': 'Q239476', 'pos': [11, 13]}, 't': {'id': 'Q128121', 'pos': [8, 10]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990709.0290', 'sentence_id': 1, 'h': {'id': 'Q128121', 'pos': [4, 6]}, 't': {'id': 'Q239476', 'pos': [10, 12]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990709.0290', 'sentence_id': 1, 'h': {'id': 'Q239476', 'pos': [10, 12]}, 't': {'id': 'Q128121', 'pos': [4, 6]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990709.0290', 'sentence_id': 3, 'h': {'id': 'Q128121', 'pos': [0, 2]}, 't': {'id': 'Q239476', 'pos': [3, 5]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990709.0290', 'sentence_id': 3, 'h': {'id': 'Q239476', 'pos': [3, 5]}, 't': {'id': 'Q128121', 'pos': [0, 2]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990709.0632', 'sentence_id': 1, 'h': {'id': 'Q128121', 'pos': [15, 17]}, 't': {'id': 'Q239476', 'pos': [18, 20]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990709.0632', 'sentence_id': 1, 'h': {'id': 'Q239476', 'pos': [18, 20]}, 't': {'id': 'Q128121', 'pos': [15, 17]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990709.0632', 'sentence_id': 8, 'h': {'id': 'Q128121', 'pos': [0, 2]}, 't': {'id': 'Q239476', 'pos': [3, 5]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990709.0632', 'sentence_id': 8, 'h': {'id': 'Q239476', 'pos': [3, 5]}, 't': {'id': 'Q128121', 'pos': [0, 2]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990709.0871', 'sentence_id': 1, 'h': {'id': 'Q128121', 'pos': [15, 17]}, 't': {'id': 'Q239476', 'pos': [18, 20]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990709.0871', 'sentence_id': 1, 'h': {'id': 'Q239476', 'pos': [18, 20]}, 't': {'id': 'Q128121', 'pos': [15, 17]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990709.0871', 'sentence_id': 8, 'h': {'id': 'Q128121', 'pos': [0, 2]}, 't': {'id': 'Q239476', 'pos': [3, 5]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990709.0871', 'sentence_id': 8, 'h': {'id': 'Q239476', 'pos': [3, 5]}, 't': {'id': 'Q128121', 'pos': [0, 2]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990709.0874', 'sentence_id': 1, 'h': {'id': 'Q128121', 'pos': [15, 17]}, 't': {'id': 'Q239476', 'pos': [18, 20]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990709.0874', 'sentence_id': 1, 'h': {'id': 'Q239476', 'pos': [18, 20]}, 't': {'id': 'Q128121', 'pos': [15, 17]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990709.0874', 'sentence_id': 8, 'h': {'id': 'Q128121', 'pos': [0, 2]}, 't': {'id': 'Q239476', 'pos': [3, 5]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990709.0874', 'sentence_id': 8, 'h': {'id': 'Q239476', 'pos': [3, 5]}, 't': {'id': 'Q128121', 'pos': [0, 2]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20020930.0317', 'sentence_id': 5, 'h': {'id': 'Q160432', 'pos': [24, 26]}, 't': {'id': 'Q283703', 'pos': [29, 31]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20020930.0317', 'sentence_id': 5, 'h': {'id': 'Q283703', 'pos': [29, 31]}, 't': {'id': 'Q160432', 'pos': [24, 26]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20020930.0730', 'sentence_id': 24, 'h': {'id': 'Q160432', 'pos': [25, 27]}, 't': {'id': 'Q283703', 'pos': [30, 32]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20020930.0730', 'sentence_id': 24, 'h': {'id': 'Q283703', 'pos': [30, 32]}, 't': {'id': 'Q160432', 'pos': [25, 27]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20021007.0117', 'sentence_id': 1, 'h': {'id': 'Q160432', 'pos': [5, 7]}, 't': {'id': 'Q283703', 'pos': [8, 10]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20021007.0117', 'sentence_id': 1, 'h': {'id': 'Q283703', 'pos': [8, 10]}, 't': {'id': 'Q160432', 'pos': [5, 7]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20021007.0387', 'sentence_id': 1, 'h': {'id': 'Q160432', 'pos': [5, 7]}, 't': {'id': 'Q283703', 'pos': [8, 10]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20021007.0387', 'sentence_id': 1, 'h': {'id': 'Q283703', 'pos': [8, 10]}, 't': {'id': 'Q160432', 'pos': [5, 7]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20021007.0702', 'sentence_id': 1, 'h': {'id': 'Q160432', 'pos': [5, 7]}, 't': {'id': 'Q283703', 'pos': [8, 10]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20021007.0702', 'sentence_id': 1, 'h': {'id': 'Q283703', 'pos': [8, 10]}, 't': {'id': 'Q160432', 'pos': [5, 7]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_20020823.0269', 'sentence_id': 74, 'h': {'id': 'Q676094', 'pos': [27, 29]}, 't': {'id': 'Q315826', 'pos': [24, 26]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_20020913.0335', 'sentence_id': 3, 'h': {'id': 'Q676094', 'pos': [14, 16]}, 't': {'id': 'Q315826', 'pos': [5, 7]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19951011.0737', 'sentence_id': 21, 'h': {'id': 'Q2831', 'pos': [6, 8]}, 't': {'id': 'Q237324', 'pos': [9, 12]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19951121.0354', 'sentence_id': 2, 'h': {'id': 'Q240233', 'pos': [2, 4]}, 't': {'id': 'Q652295', 'pos': [5, 7]}, 'relation': 'P26@end'}
{'doc_id': 'LTW_ENG_20030929.0110', 'sentence_id': 4, 'h': {'id': 'Q364822', 'pos': [13, 15]}, 't': {'id': 'Q172044', 'pos': [27, 29]}, 'relation': 'P26@end'}
{'doc_id': 'LTW_ENG_20030929.0110', 'sentence_id': 4, 'h': {'id': 'Q172044', 'pos': [27, 29]}, 't': {'id': 'Q364822', 'pos': [13, 15]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19971104.1247', 'sentence_id': 14, 'h': {'id': 'Q367129', 'pos': [19, 21]}, 't': {'id': 'Q438048', 'pos': [23, 25]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19971104.1247', 'sentence_id': 14, 'h': {'id': 'Q438048', 'pos': [23, 25]}, 't': {'id': 'Q367129', 'pos': [19, 21]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19990408.0069', 'sentence_id': 16, 'h': {'id': 'Q170576', 'pos': [46, 48]}, 't': {'id': 'Q484779', 'pos': [53, 55]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19990624.0155', 'sentence_id': 24, 'h': {'id': 'Q128121', 'pos': [2, 4]}, 't': {'id': 'Q239476', 'pos': [30, 32]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19990624.0155', 'sentence_id': 24, 'h': {'id': 'Q239476', 'pos': [30, 32]}, 't': {'id': 'Q128121', 'pos': [2, 4]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19990624.0156', 'sentence_id': 24, 'h': {'id': 'Q128121', 'pos': [2, 4]}, 't': {'id': 'Q239476', 'pos': [30, 32]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19990624.0156', 'sentence_id': 24, 'h': {'id': 'Q239476', 'pos': [30, 32]}, 't': {'id': 'Q128121', 'pos': [2, 4]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19990624.0158', 'sentence_id': 24, 'h': {'id': 'Q128121', 'pos': [2, 4]}, 't': {'id': 'Q239476', 'pos': [30, 32]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19990624.0158', 'sentence_id': 24, 'h': {'id': 'Q239476', 'pos': [30, 32]}, 't': {'id': 'Q128121', 'pos': [2, 4]}, 'relation': 'P26@end'}
{'doc_id': 'LTW_ENG_19960925.0013', 'sentence_id': 3, 'h': {'id': 'Q1806057', 'pos': [4, 6]}, 't': {'id': 'Q34851', 'pos': [6, 8]}, 'relation': 'P26@end'}
{'doc_id': 'LTW_ENG_19960925.0013', 'sentence_id': 3, 'h': {'id': 'Q34851', 'pos': [6, 8]}, 't': {'id': 'Q1806057', 'pos': [4, 6]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19970519.0155', 'sentence_id': 63, 'h': {'id': 'Q3018182', 'pos': [1, 3]}, 't': {'id': 'Q1033016', 'pos': [8, 10]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19970519.0155', 'sentence_id': 63, 'h': {'id': 'Q1033016', 'pos': [8, 10]}, 't': {'id': 'Q3018182', 'pos': [1, 3]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19940722.0052', 'sentence_id': 13, 'h': {'id': 'Q182104', 'pos': [20, 22]}, 't': {'id': 'Q395205', 'pos': [17, 19]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19941123.0215', 'sentence_id': 15, 'h': {'id': 'Q199801', 'pos': [14, 16]}, 't': {'id': 'Q48410', 'pos': [0, 17]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19941123.0215', 'sentence_id': 15, 'h': {'id': 'Q48410', 'pos': [0, 17]}, 't': {'id': 'Q199801', 'pos': [14, 16]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19971126.0295', 'sentence_id': 39, 'h': {'id': 'Q310975', 'pos': [9, 11]}, 't': {'id': 'Q229509', 'pos': [15, 17]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19971126.0295', 'sentence_id': 39, 'h': {'id': 'Q229509', 'pos': [15, 17]}, 't': {'id': 'Q310975', 'pos': [9, 11]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19971217.0793', 'sentence_id': 33, 'h': {'id': 'Q548921', 'pos': [4, 6]}, 't': {'id': 'Q41076', 'pos': [13, 15]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19971217.0793', 'sentence_id': 33, 'h': {'id': 'Q41076', 'pos': [13, 15]}, 't': {'id': 'Q548921', 'pos': [4, 6]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20030925.0829', 'sentence_id': 58, 'h': {'id': 'Q235685', 'pos': [31, 33]}, 't': {'id': 'Q174311', 'pos': [1, 3]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20031002.0851', 'sentence_id': 17, 'h': {'id': 'Q364822', 'pos': [1, 3]}, 't': {'id': 'Q172044', 'pos': [18, 20]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_20031002.0851', 'sentence_id': 17, 'h': {'id': 'Q172044', 'pos': [18, 20]}, 't': {'id': 'Q364822', 'pos': [1, 3]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_20000823.0126', 'sentence_id': 13, 'h': {'id': 'Q43044', 'pos': [0, 2]}, 't': {'id': 'Q2680', 'pos': [11, 13]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_20001009.0287', 'sentence_id': 4, 'h': {'id': 'Q41142', 'pos': [0, 2]}, 't': {'id': 'Q193368', 'pos': [10, 12]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_20001011.0104', 'sentence_id': 43, 'h': {'id': 'Q37459', 'pos': [3, 5]}, 't': {'id': 'Q37079', 'pos': [0, 2]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_20001024.0066', 'sentence_id': 31, 'h': {'id': 'Q37459', 'pos': [16, 18]}, 't': {'id': 'Q37079', 'pos': [13, 15]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_20001106.0022', 'sentence_id': 29, 'h': {'id': 'Q37459', 'pos': [13, 15]}, 't': {'id': 'Q37079', 'pos': [10, 12]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_20001106.0023', 'sentence_id': 29, 'h': {'id': 'Q37459', 'pos': [13, 15]}, 't': {'id': 'Q37079', 'pos': [10, 12]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19960822.1075', 'sentence_id': 8, 'h': {'id': 'Q1806057', 'pos': [4, 6]}, 't': {'id': 'Q34851', 'pos': [6, 8]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19960822.1075', 'sentence_id': 8, 'h': {'id': 'Q34851', 'pos': [6, 8]}, 't': {'id': 'Q1806057', 'pos': [4, 6]}, 'relation': 'P26@end'}
{'doc_id': 'AFP_ENG_19961111.0427', 'sentence_id': 6, 'h': {'id': 'Q315062', 'pos': [7, 9]}, 't': {'id': 'Q237255', 'pos': [0, 2]}, 'relation': 'P26@end'}
