{'doc_id': 'APW_ENG_20011021.0291', 'sentence_id': 3, 'h': {'id': 'Q889', 'pos': [12, 13]}, 't': {'id': 'Q188667', 'pos': [19, 21]}, 'relation': 'P35@start'}
{'doc_id': 'XIN_ENG_20000415.0029', 'sentence_id': 1, 'h': {'id': 'Q159', 'pos': [0, 1]}, 't': {'id': 'Q7747', 'pos': [2, 4]}, 'relation': 'P35@start'}
{'doc_id': 'XIN_ENG_20000415.0029', 'sentence_id': 1, 'h': {'id': 'Q159', 'pos': [0, 1]}, 't': {'id': 'Q7747', 'pos': [2, 4]}, 'relation': 'P35@start'}
{'doc_id': 'XIN_ENG_20000417.0318', 'sentence_id': 1, 'h': {'id': 'Q159', 'pos': [0, 1]}, 't': {'id': 'Q7747', 'pos': [2, 4]}, 'relation': 'P35@start'}
{'doc_id': 'XIN_ENG_20000417.0318', 'sentence_id': 1, 'h': {'id': 'Q159', 'pos': [0, 1]}, 't': {'id': 'Q7747', 'pos': [2, 4]}, 'relation': 'P35@start'}
{'doc_id': 'XIN_ENG_20000419.0208', 'sentence_id': 1, 'h': {'id': 'Q159', 'pos': [0, 1]}, 't': {'id': 'Q7747', 'pos': [21, 23]}, 'relation': 'P35@start'}
{'doc_id': 'XIN_ENG_20000420.0199', 'sentence_id': 1, 'h': {'id': 'Q159', 'pos': [0, 1]}, 't': {'id': 'Q7747', 'pos': [19, 21]}, 'relation': 'P35@start'}
{'doc_id': 'XIN_ENG_20000421.0012', 'sentence_id': 2, 'h': {'id': 'Q159', 'pos': [14, 15]}, 't': {'id': 'Q7747', 'pos': [21, 23]}, 'relation': 'P35@start'}
{'doc_id': 'XIN_ENG_20000422.0017', 'sentence_id': 8, 'h': {'id': 'Q159', 'pos': [17, 18]}, 't': {'id': 'Q7747', 'pos': [2, 4]}, 'relation': 'P35@start'}
{'doc_id': 'XIN_ENG_20000426.0030', 'sentence_id': 1, 'h': {'id': 'Q43', 'pos': [2, 3]}, 't': {'id': 'Q165487', 'pos': [5, 8]}, 'relation': 'P35@start'}
{'doc_id': 'XIN_ENG_20000505.0061', 'sentence_id': 1, 'h': {'id': 'Q43', 'pos': [15, 16]}, 't': {'id': 'Q165487', 'pos': [0, 3]}, 'relation': 'P35@start'}
{'doc_id': 'XIN_ENG_20000617.0115', 'sentence_id': 1, 'h': {'id': 'Q858', 'pos': [4, 5]}, 't': {'id': 'Q44329', 'pos': [16, 18]}, 'relation': 'P35@start'}
{'doc_id': 'XIN_ENG_20000618.0030', 'sentence_id': 3, 'h': {'id': 'Q858', 'pos': [43, 44]}, 't': {'id': 'Q44329', 'pos': [7, 9]}, 'relation': 'P35@start'}
{'doc_id': 'XIN_ENG_20000618.0186', 'sentence_id': 1, 'h': {'id': 'Q858', 'pos': [17, 18]}, 't': {'id': 'Q44329', 'pos': [0, 2]}, 'relation': 'P35@start'}
{'doc_id': 'XIN_ENG_20000620.0030', 'sentence_id': 1, 'h': {'id': 'Q858', 'pos': [0, 1]}, 't': {'id': 'Q44329', 'pos': [5, 7]}, 'relation': 'P35@start'}
{'doc_id': 'XIN_ENG_20000620.0331', 'sentence_id': 1, 'h': {'id': 'Q858', 'pos': [0, 1]}, 't': {'id': 'Q44329', 'pos': [5, 7]}, 'relation': 'P35@start'}
{'doc_id': 'XIN_ENG_20000620.0332', 'sentence_id': 3, 'h': {'id': 'Q801', 'pos': [7, 8]}, 't': {'id': 'Q736237', 'pos': [20, 22]}, 'relation': 'P35@start'}
{'doc_id': 'XIN_ENG_20000623.0030', 'sentence_id': 2, 'h': {'id': 'Q858', 'pos': [11, 12]}, 't': {'id': 'Q44329', 'pos': [1, 3]}, 'relation': 'P35@start'}
{'doc_id': 'XIN_ENG_20000623.0030', 'sentence_id': 4, 'h': {'id': 'Q858', 'pos': [11, 12]}, 't': {'id': 'Q44329', 'pos': [17, 19]}, 'relation': 'P35@start'}
{'doc_id': 'XIN_ENG_20000623.0030', 'sentence_id': 4, 'h': {'id': 'Q858', 'pos': [11, 12]}, 't': {'id': 'Q44329', 'pos': [17, 19]}, 'relation': 'P35@start'}
{'doc_id': 'XIN_ENG_20000623.0031', 'sentence_id': 9, 'h': {'id': 'Q858', 'pos': [2, 3]}, 't': {'id': 'Q44329', 'pos': [10, 12]}, 'relation': 'P35@start'}
{'doc_id': 'XIN_ENG_20000625.0029', 'sentence_id': 1, 'h': {'id': 'Q858', 'pos': [32, 33]}, 't': {'id': 'Q44329', 'pos': [12, 14]}, 'relation': 'P35@start'}
{'doc_id': 'XIN_ENG_20000701.0005', 'sentence_id': 1, 'h': {'id': 'Q858', 'pos': [0, 1]}, 't': {'id': 'Q44329', 'pos': [4, 6]}, 'relation': 'P35@start'}
{'doc_id': 'XIN_ENG_20000704.0017', 'sentence_id': 3, 'h': {'id': 'Q858', 'pos': [30, 31]}, 't': {'id': 'Q44329', 'pos': [24, 26]}, 'relation': 'P35@start'}
{'doc_id': 'XIN_ENG_20000706.0220', 'sentence_id': 1, 'h': {'id': 'Q858', 'pos': [5, 6]}, 't': {'id': 'Q44329', 'pos': [8, 10]}, 'relation': 'P35@start'}
{'doc_id': 'XIN_ENG_20001208.0279', 'sentence_id': 2, 'h': {'id': 'Q218', 'pos': [0, 1]}, 't': {'id': 'Q189575', 'pos': [16, 18]}, 'relation': 'P35@start'}
{'doc_id': 'XIN_ENG_20001208.0279', 'sentence_id': 3, 'h': {'id': 'Q218', 'pos': [3, 4]}, 't': {'id': 'Q189575', 'pos': [8, 10]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_19951123.0005', 'sentence_id': 1, 'h': {'id': 'Q36', 'pos': [0, 1]}, 't': {'id': 'Q55758', 'pos': [3, 5]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_19951123.0199', 'sentence_id': 1, 'h': {'id': 'Q36', 'pos': [21, 22]}, 't': {'id': 'Q55758', 'pos': [7, 9]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_19951123.0302', 'sentence_id': 1, 'h': {'id': 'Q36', 'pos': [21, 22]}, 't': {'id': 'Q55758', 'pos': [7, 9]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_19951123.0320', 'sentence_id': 1, 'h': {'id': 'Q36', 'pos': [7, 8]}, 't': {'id': 'Q55758', 'pos': [15, 17]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_19951123.0387', 'sentence_id': 1, 'h': {'id': 'Q36', 'pos': [9, 10]}, 't': {'id': 'Q55758', 'pos': [15, 17]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_19951124.0116', 'sentence_id': 1, 'h': {'id': 'Q36', 'pos': [0, 1]}, 't': {'id': 'Q55758', 'pos': [13, 15]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_19951124.0248', 'sentence_id': 1, 'h': {'id': 'Q36', 'pos': [0, 1]}, 't': {'id': 'Q55758', 'pos': [13, 15]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_19951129.0056', 'sentence_id': 1, 'h': {'id': 'Q36', 'pos': [20, 21]}, 't': {'id': 'Q55758', 'pos': [2, 4]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_19951205.0014', 'sentence_id': 2, 'h': {'id': 'Q36', 'pos': [19, 20]}, 't': {'id': 'Q55758', 'pos': [21, 23]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_19951209.0093', 'sentence_id': 1, 'h': {'id': 'Q36', 'pos': [0, 1]}, 't': {'id': 'Q55758', 'pos': [8, 10]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_19951209.0208', 'sentence_id': 1, 'h': {'id': 'Q36', 'pos': [0, 1]}, 't': {'id': 'Q55758', 'pos': [15, 17]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_19951209.0216', 'sentence_id': 1, 'h': {'id': 'Q36', 'pos': [0, 1]}, 't': {'id': 'Q55758', 'pos': [15, 17]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_19951209.0225', 'sentence_id': 1, 'h': {'id': 'Q36', 'pos': [0, 1]}, 't': {'id': 'Q55758', 'pos': [15, 17]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_19951209.0257', 'sentence_id': 1, 'h': {'id': 'Q36', 'pos': [0, 1]}, 't': {'id': 'Q55758', 'pos': [15, 17]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_19951210.0163', 'sentence_id': 1, 'h': {'id': 'Q36', 'pos': [11, 12]}, 't': {'id': 'Q55758', 'pos': [1, 3]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_19951210.0207', 'sentence_id': 1, 'h': {'id': 'Q36', 'pos': [11, 12]}, 't': {'id': 'Q55758', 'pos': [1, 3]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_19951210.0237', 'sentence_id': 1, 'h': {'id': 'Q36', 'pos': [0, 1]}, 't': {'id': 'Q55758', 'pos': [2, 4]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_19960118.0275', 'sentence_id': 4, 'h': {'id': 'Q1013', 'pos': [31, 32]}, 't': {'id': 'Q57537', 'pos': [9, 11]}, 'relation': 'P35@start'}
{'doc_id': 'LTW_ENG_19940623.0071', 'sentence_id': 3, 'h': {'id': 'Q212', 'pos': [13, 14]}, 't': {'id': 'Q629702', 'pos': [9, 11]}, 'relation': 'P35@start'}
{'doc_id': 'LTW_ENG_19940708.0097', 'sentence_id': 27, 'h': {'id': 'Q212', 'pos': [2, 3]}, 't': {'id': 'Q629702', 'pos': [29, 31]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_19980126.1137', 'sentence_id': 42, 'h': {'id': 'Q884', 'pos': [0, 2]}, 't': {'id': 'Q45785', 'pos': [3, 5]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_19980205.0299', 'sentence_id': 8, 'h': {'id': 'Q884', 'pos': [0, 2]}, 't': {'id': 'Q45785', 'pos': [3, 5]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_19980206.0220', 'sentence_id': 2, 'h': {'id': 'Q884', 'pos': [24, 26]}, 't': {'id': 'Q45785', 'pos': [20, 22]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_19980209.0538', 'sentence_id': 5, 'h': {'id': 'Q37', 'pos': [18, 19]}, 't': {'id': 'Q153167', 'pos': [8, 10]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_19980209.1728', 'sentence_id': 1, 'h': {'id': 'Q884', 'pos': [18, 20]}, 't': {'id': 'Q45785', 'pos': [1, 3]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_19980212.0017', 'sentence_id': 9, 'h': {'id': 'Q884', 'pos': [19, 21]}, 't': {'id': 'Q45785', 'pos': [0, 2]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_19980212.0130', 'sentence_id': 6, 'h': {'id': 'Q884', 'pos': [19, 21]}, 't': {'id': 'Q45785', 'pos': [0, 2]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_19980213.0286', 'sentence_id': 5, 'h': {'id': 'Q884', 'pos': [18, 20]}, 't': {'id': 'Q45785', 'pos': [11, 13]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_19980213.0763', 'sentence_id': 21, 'h': {'id': 'Q884', 'pos': [22, 24]}, 't': {'id': 'Q45785', 'pos': [13, 15]}, 'relation': 'P35@start'}
{'doc_id': 'CNA_ENG_19980212.0012', 'sentence_id': 6, 'h': {'id': 'Q884', 'pos': [13, 15]}, 't': {'id': 'Q45785', 'pos': [19, 21]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_19951125.0226', 'sentence_id': 1, 'h': {'id': 'Q36', 'pos': [7, 8]}, 't': {'id': 'Q55758', 'pos': [1, 3]}, 'relation': 'P35@start'}
{'doc_id': 'APW_ENG_19960118.0295', 'sentence_id': 9, 'h': {'id': 'Q1013', 'pos': [12, 13]}, 't': {'id': 'Q57537', 'pos': [9, 11]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_20030126.0067', 'sentence_id': 3, 'h': {'id': 'Q884', 'pos': [4, 6]}, 't': {'id': 'Q14345', 'pos': [2, 4]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_20030130.0238', 'sentence_id': 1, 'h': {'id': 'Q884', 'pos': [8, 10]}, 't': {'id': 'Q14345', 'pos': [18, 20]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_20030203.0145', 'sentence_id': 10, 'h': {'id': 'Q884', 'pos': [0, 2]}, 't': {'id': 'Q14345', 'pos': [23, 25]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_20030213.0648', 'sentence_id': 10, 'h': {'id': 'Q884', 'pos': [7, 9]}, 't': {'id': 'Q14345', 'pos': [28, 30]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_20030219.0305', 'sentence_id': 1, 'h': {'id': 'Q148', 'pos': [0, 1]}, 't': {'id': 'Q15029', 'pos': [4, 6]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_20030219.0316', 'sentence_id': 1, 'h': {'id': 'Q148', 'pos': [0, 1]}, 't': {'id': 'Q15029', 'pos': [4, 6]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_20030223.0154', 'sentence_id': 6, 'h': {'id': 'Q148', 'pos': [26, 27]}, 't': {'id': 'Q15029', 'pos': [10, 12]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_20030223.0236', 'sentence_id': 3, 'h': {'id': 'Q148', 'pos': [22, 23]}, 't': {'id': 'Q15029', 'pos': [24, 26]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_20030224.0159', 'sentence_id': 1, 'h': {'id': 'Q148', 'pos': [0, 1]}, 't': {'id': 'Q15029', 'pos': [3, 5]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_20030224.0223', 'sentence_id': 17, 'h': {'id': 'Q148', 'pos': [0, 1]}, 't': {'id': 'Q15029', 'pos': [2, 4]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_20030224.0427', 'sentence_id': 1, 'h': {'id': 'Q148', 'pos': [6, 7]}, 't': {'id': 'Q15029', 'pos': [35, 37]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_20030224.0430', 'sentence_id': 1, 'h': {'id': 'Q148', 'pos': [0, 1]}, 't': {'id': 'Q15029', 'pos': [3, 5]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_20030224.0430', 'sentence_id': 11, 'h': {'id': 'Q148', 'pos': [3, 4]}, 't': {'id': 'Q15029', 'pos': [0, 2]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_20030224.0430', 'sentence_id': 11, 'h': {'id': 'Q148', 'pos': [3, 4]}, 't': {'id': 'Q15029', 'pos': [0, 2]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_20030224.0430', 'sentence_id': 14, 'h': {'id': 'Q148', 'pos': [28, 29]}, 't': {'id': 'Q15029', 'pos': [4, 6]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_20030225.0365', 'sentence_id': 3, 'h': {'id': 'Q148', 'pos': [34, 35]}, 't': {'id': 'Q15029', 'pos': [16, 18]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_20030226.0935', 'sentence_id': 1, 'h': {'id': 'Q148', 'pos': [0, 1]}, 't': {'id': 'Q15029', 'pos': [2, 4]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_20030227.0285', 'sentence_id': 9, 'h': {'id': 'Q148', 'pos': [16, 17]}, 't': {'id': 'Q15029', 'pos': [31, 33]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_20030227.0400', 'sentence_id': 1, 'h': {'id': 'Q148', 'pos': [0, 1]}, 't': {'id': 'Q15029', 'pos': [25, 27]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_20030301.0605', 'sentence_id': 2, 'h': {'id': 'Q148', 'pos': [9, 10]}, 't': {'id': 'Q15029', 'pos': [3, 5]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_20030301.0605', 'sentence_id': 2, 'h': {'id': 'Q148', 'pos': [9, 10]}, 't': {'id': 'Q15029', 'pos': [3, 5]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_20030301.0607', 'sentence_id': 2, 'h': {'id': 'Q148', 'pos': [27, 28]}, 't': {'id': 'Q15029', 'pos': [48, 50]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_20030302.0077', 'sentence_id': 6, 'h': {'id': 'Q148', 'pos': [8, 9]}, 't': {'id': 'Q15029', 'pos': [0, 2]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_20030304.0378', 'sentence_id': 1, 'h': {'id': 'Q148', 'pos': [0, 1]}, 't': {'id': 'Q15029', 'pos': [2, 4]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_20030304.0797', 'sentence_id': 1, 'h': {'id': 'Q148', 'pos': [0, 1]}, 't': {'id': 'Q15029', 'pos': [29, 31]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_20030304.0800', 'sentence_id': 1, 'h': {'id': 'Q148', 'pos': [0, 1]}, 't': {'id': 'Q15029', 'pos': [29, 31]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_20030304.0811', 'sentence_id': 1, 'h': {'id': 'Q148', 'pos': [0, 1]}, 't': {'id': 'Q15029', 'pos': [29, 31]}, 'relation': 'P35@start'}
{'doc_id': 'AFP_ENG_20030304.0827', 'sentence_id': 3, 'h': {'id': 'Q148', 'pos': [0, 1]}, 't': {'id': 'Q15029', 'pos': [20, 22]}, 'relation': 'P35@start'}
{'doc_id': 'CNA_ENG_20000420.0004', 'sentence_id': 2, 'h': {'id': 'Q865', 'pos': [16, 17]}, 't': {'id': 'Q22368', 'pos': [22, 24]}, 'relation': 'P35@start'}
{'doc_id': 'CNA_ENG_20000421.0011', 'sentence_id': 1, 'h': {'id': 'Q865', 'pos': [20, 21]}, 't': {'id': 'Q22368', 'pos': [5, 7]}, 'relation': 'P35@start'}
{'doc_id': 'CNA_ENG_20000421.0018', 'sentence_id': 4, 'h': {'id': 'Q865', 'pos': [21, 22]}, 't': {'id': 'Q22368', 'pos': [2, 4]}, 'relation': 'P35@start'}
