{'doc_id': 'APW_ENG_20010412.0770', 'sentence_id': 1, 'h': {'id': 'Q315826', 'pos': [9, 11]}, 't': {'id': 'Q676094', 'pos': [12, 14]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19981030.0220', 'sentence_id': 37, 'h': {'id': 'Q22686', 'pos': [20, 22]}, 't': {'id': 'Q2597050', 'pos': [23, 25]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19981030.0220', 'sentence_id': 37, 'h': {'id': 'Q2597050', 'pos': [23, 25]}, 't': {'id': 'Q22686', 'pos': [20, 22]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19981118.0017', 'sentence_id': 79, 'h': {'id': 'Q201608', 'pos': [14, 16]}, 't': {'id': 'Q185122', 'pos': [17, 19]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19981120.0300', 'sentence_id': 9, 'h': {'id': 'Q128121', 'pos': [0, 2]}, 't': {'id': 'Q239476', 'pos': [4, 6]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19981120.0300', 'sentence_id': 9, 'h': {'id': 'Q239476', 'pos': [4, 6]}, 't': {'id': 'Q128121', 'pos': [0, 2]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19981122.0152', 'sentence_id': 32, 'h': {'id': 'Q201608', 'pos': [14, 16]}, 't': {'id': 'Q185122', 'pos': [19, 21]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19981124.0484', 'sentence_id': 18, 'h': {'id': 'Q201608', 'pos': [17, 19]}, 't': {'id': 'Q185122', 'pos': [22, 24]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19981130.0543', 'sentence_id': 4, 'h': {'id': 'Q201608', 'pos': [15, 17]}, 't': {'id': 'Q185122', 'pos': [18, 20]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19981206.0036', 'sentence_id': 20, 'h': {'id': 'Q201608', 'pos': [34, 36]}, 't': {'id': 'Q185122', 'pos': [37, 39]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19981211.0461', 'sentence_id': 26, 'h': {'id': 'Q201608', 'pos': [9, 11]}, 't': {'id': 'Q185122', 'pos': [12, 14]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19990114.0134', 'sentence_id': 685, 'h': {'id': 'Q170576', 'pos': [7, 9]}, 't': {'id': 'Q484779', 'pos': [2, 4]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19990212.0127', 'sentence_id': 7, 'h': {'id': 'Q128121', 'pos': [22, 24]}, 't': {'id': 'Q239476', 'pos': [28, 30]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19990212.0127', 'sentence_id': 7, 'h': {'id': 'Q239476', 'pos': [28, 30]}, 't': {'id': 'Q128121', 'pos': [22, 24]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19990324.0200', 'sentence_id': 1, 'h': {'id': 'Q239476', 'pos': [3, 5]}, 't': {'id': 'Q128121', 'pos': [9, 11]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19990324.0200', 'sentence_id': 1, 'h': {'id': 'Q128121', 'pos': [9, 11]}, 't': {'id': 'Q239476', 'pos': [3, 5]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960506.0328', 'sentence_id': 9, 'h': {'id': 'Q151935', 'pos': [0, 2]}, 't': {'id': 'Q1319934', 'pos': [4, 6]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960506.0328', 'sentence_id': 9, 'h': {'id': 'Q1319934', 'pos': [4, 6]}, 't': {'id': 'Q151935', 'pos': [0, 2]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960506.0329', 'sentence_id': 9, 'h': {'id': 'Q151935', 'pos': [0, 2]}, 't': {'id': 'Q1319934', 'pos': [4, 6]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960506.0329', 'sentence_id': 9, 'h': {'id': 'Q1319934', 'pos': [4, 6]}, 't': {'id': 'Q151935', 'pos': [0, 2]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960508.0369', 'sentence_id': 9, 'h': {'id': 'Q151935', 'pos': [0, 2]}, 't': {'id': 'Q1319934', 'pos': [4, 6]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960508.0369', 'sentence_id': 9, 'h': {'id': 'Q1319934', 'pos': [4, 6]}, 't': {'id': 'Q151935', 'pos': [0, 2]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960508.2006', 'sentence_id': 9, 'h': {'id': 'Q151935', 'pos': [0, 2]}, 't': {'id': 'Q1319934', 'pos': [4, 6]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960508.2006', 'sentence_id': 9, 'h': {'id': 'Q1319934', 'pos': [4, 6]}, 't': {'id': 'Q151935', 'pos': [0, 2]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960522.0210', 'sentence_id': 12, 'h': {'id': 'Q34851', 'pos': [9, 11]}, 't': {'id': 'Q1806057', 'pos': [12, 14]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960522.0210', 'sentence_id': 12, 'h': {'id': 'Q1806057', 'pos': [12, 14]}, 't': {'id': 'Q34851', 'pos': [9, 11]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960814.0318', 'sentence_id': 19, 'h': {'id': 'Q233397', 'pos': [21, 23]}, 't': {'id': 'Q1927918', 'pos': [32, 34]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960814.0318', 'sentence_id': 19, 'h': {'id': 'Q1927918', 'pos': [32, 34]}, 't': {'id': 'Q233397', 'pos': [21, 23]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960814.0577', 'sentence_id': 10, 'h': {'id': 'Q233397', 'pos': [6, 8]}, 't': {'id': 'Q1927918', 'pos': [40, 42]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960814.0577', 'sentence_id': 10, 'h': {'id': 'Q1927918', 'pos': [40, 42]}, 't': {'id': 'Q233397', 'pos': [6, 8]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960814.0750', 'sentence_id': 10, 'h': {'id': 'Q233397', 'pos': [6, 8]}, 't': {'id': 'Q1927918', 'pos': [40, 42]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_19960814.0750', 'sentence_id': 10, 'h': {'id': 'Q1927918', 'pos': [40, 42]}, 't': {'id': 'Q233397', 'pos': [6, 8]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_20011230.0092', 'sentence_id': 4, 'h': {'id': 'Q676094', 'pos': [16, 18]}, 't': {'id': 'Q315826', 'pos': [19, 21]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_20020109.0153', 'sentence_id': 63, 'h': {'id': 'Q676094', 'pos': [2, 4]}, 't': {'id': 'Q315826', 'pos': [5, 7]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_20020109.0200', 'sentence_id': 63, 'h': {'id': 'Q676094', 'pos': [2, 4]}, 't': {'id': 'Q315826', 'pos': [5, 7]}, 'relation': 'P26@end'}
{'doc_id': 'NYT_ENG_20020218.0196', 'sentence_id': 12, 'h': {'id': 'Q676094', 'pos': [45, 47]}, 't': {'id': 'Q315826', 'pos': [37, 39]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19950324.0026', 'sentence_id': 2, 'h': {'id': 'Q436394', 'pos': [18, 20]}, 't': {'id': 'Q216608', 'pos': [25, 27]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19950325.0324', 'sentence_id': 28, 'h': {'id': 'Q436394', 'pos': [18, 20]}, 't': {'id': 'Q216608', 'pos': [24, 26]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19950524.1212', 'sentence_id': 14, 'h': {'id': 'Q2831', 'pos': [5, 7]}, 't': {'id': 'Q237324', 'pos': [8, 11]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19950714.1372', 'sentence_id': 6, 'h': {'id': 'Q176455', 'pos': [9, 11]}, 't': {'id': 'Q309788', 'pos': [18, 20]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19950714.1372', 'sentence_id': 6, 'h': {'id': 'Q309788', 'pos': [18, 20]}, 't': {'id': 'Q176455', 'pos': [9, 11]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19950729.0452', 'sentence_id': 22, 'h': {'id': 'Q2831', 'pos': [0, 2]}, 't': {'id': 'Q237324', 'pos': [3, 6]}, 'relation': 'P26@end'}
{'doc_id': 'AFP_ENG_19960205.0537', 'sentence_id': 1, 'h': {'id': 'Q34851', 'pos': [0, 2]}, 't': {'id': 'Q1806057', 'pos': [12, 14]}, 'relation': 'P26@end'}
{'doc_id': 'AFP_ENG_19960205.0537', 'sentence_id': 1, 'h': {'id': 'Q1806057', 'pos': [12, 14]}, 't': {'id': 'Q34851', 'pos': [0, 2]}, 'relation': 'P26@end'}
{'doc_id': 'LTW_ENG_19940909.0041', 'sentence_id': 2, 'h': {'id': 'Q273055', 'pos': [21, 23]}, 't': {'id': 'Q11617', 'pos': [27, 28]}, 'relation': 'P26@end'}
{'doc_id': 'LTW_ENG_19940919.0038', 'sentence_id': 109, 'h': {'id': 'Q168724', 'pos': [11, 13]}, 't': {'id': 'Q55294', 'pos': [17, 19]}, 'relation': 'P26@end'}
{'doc_id': 'LTW_ENG_19940919.0038', 'sentence_id': 109, 'h': {'id': 'Q55294', 'pos': [17, 19]}, 't': {'id': 'Q168724', 'pos': [11, 13]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19980402.1555', 'sentence_id': 24, 'h': {'id': 'Q208214', 'pos': [9, 11]}, 't': {'id': 'Q42574', 'pos': [15, 17]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19980518.0942', 'sentence_id': 14, 'h': {'id': 'Q484779', 'pos': [17, 19]}, 't': {'id': 'Q170576', 'pos': [22, 24]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19980622.0906', 'sentence_id': 27, 'h': {'id': 'Q189400', 'pos': [10, 12]}, 't': {'id': 'Q7407', 'pos': [0, 2]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19950812.0817', 'sentence_id': 1, 'h': {'id': 'Q2831', 'pos': [6, 8]}, 't': {'id': 'Q237324', 'pos': [0, 3]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19950812.0826', 'sentence_id': 1, 'h': {'id': 'Q2831', 'pos': [6, 8]}, 't': {'id': 'Q237324', 'pos': [0, 3]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19950812.0828', 'sentence_id': 1, 'h': {'id': 'Q2831', 'pos': [6, 8]}, 't': {'id': 'Q237324', 'pos': [0, 3]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19950818.0401', 'sentence_id': 1, 'h': {'id': 'Q2831', 'pos': [6, 8]}, 't': {'id': 'Q237324', 'pos': [0, 3]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19950818.1167', 'sentence_id': 1, 'h': {'id': 'Q2831', 'pos': [12, 14]}, 't': {'id': 'Q237324', 'pos': [3, 6]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19950818.1170', 'sentence_id': 1, 'h': {'id': 'Q2831', 'pos': [12, 14]}, 't': {'id': 'Q237324', 'pos': [3, 6]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19950818.1171', 'sentence_id': 1, 'h': {'id': 'Q2831', 'pos': [12, 14]}, 't': {'id': 'Q237324', 'pos': [3, 6]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19950818.1179', 'sentence_id': 1, 'h': {'id': 'Q2831', 'pos': [12, 14]}, 't': {'id': 'Q237324', 'pos': [3, 6]}, 'relation': 'P26@end'}
{'doc_id': 'AFP_ENG_20030118.0232', 'sentence_id': 1, 'h': {'id': 'Q46172', 'pos': [0, 2]}, 't': {'id': 'Q7416', 'pos': [8, 10]}, 'relation': 'P26@end'}
{'doc_id': 'AFP_ENG_20030118.0232', 'sentence_id': 1, 'h': {'id': 'Q7416', 'pos': [8, 10]}, 't': {'id': 'Q46172', 'pos': [0, 2]}, 'relation': 'P26@end'}
{'doc_id': 'AFP_ENG_20030512.0810', 'sentence_id': 1, 'h': {'id': 'Q172044', 'pos': [2, 4]}, 't': {'id': 'Q364822', 'pos': [9, 11]}, 'relation': 'P26@end'}
{'doc_id': 'AFP_ENG_20030512.0810', 'sentence_id': 1, 'h': {'id': 'Q364822', 'pos': [9, 11]}, 't': {'id': 'Q172044', 'pos': [2, 4]}, 'relation': 'P26@end'}
{'doc_id': 'AFP_ENG_20030703.0685', 'sentence_id': 1, 'h': {'id': 'Q62975', 'pos': [3, 5]}, 't': {'id': 'Q7181736', 'pos': [12, 14]}, 'relation': 'P26@end'}
{'doc_id': 'AFP_ENG_20030703.0685', 'sentence_id': 1, 'h': {'id': 'Q7181736', 'pos': [12, 14]}, 't': {'id': 'Q62975', 'pos': [3, 5]}, 'relation': 'P26@end'}
{'doc_id': 'AFP_ENG_20030703.0698', 'sentence_id': 1, 'h': {'id': 'Q62975', 'pos': [3, 5]}, 't': {'id': 'Q7181736', 'pos': [8, 10]}, 'relation': 'P26@end'}
{'doc_id': 'AFP_ENG_20030703.0698', 'sentence_id': 1, 'h': {'id': 'Q7181736', 'pos': [8, 10]}, 't': {'id': 'Q62975', 'pos': [3, 5]}, 'relation': 'P26@end'}
{'doc_id': 'AFP_ENG_19960426.0418', 'sentence_id': 5, 'h': {'id': 'Q1806057', 'pos': [25, 27]}, 't': {'id': 'Q34851', 'pos': [33, 35]}, 'relation': 'P26@end'}
{'doc_id': 'AFP_ENG_19960426.0418', 'sentence_id': 5, 'h': {'id': 'Q34851', 'pos': [33, 35]}, 't': {'id': 'Q1806057', 'pos': [25, 27]}, 'relation': 'P26@end'}
{'doc_id': 'AFP_ENG_19960426.0475', 'sentence_id': 6, 'h': {'id': 'Q1806057', 'pos': [25, 27]}, 't': {'id': 'Q34851', 'pos': [33, 35]}, 'relation': 'P26@end'}
{'doc_id': 'AFP_ENG_19960426.0475', 'sentence_id': 6, 'h': {'id': 'Q34851', 'pos': [33, 35]}, 't': {'id': 'Q1806057', 'pos': [25, 27]}, 'relation': 'P26@end'}
{'doc_id': 'AFP_ENG_19960426.0521', 'sentence_id': 8, 'h': {'id': 'Q1806057', 'pos': [25, 27]}, 't': {'id': 'Q34851', 'pos': [33, 35]}, 'relation': 'P26@end'}
{'doc_id': 'AFP_ENG_19960426.0521', 'sentence_id': 8, 'h': {'id': 'Q34851', 'pos': [33, 35]}, 't': {'id': 'Q1806057', 'pos': [25, 27]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19981110.1192', 'sentence_id': 1, 'h': {'id': 'Q128121', 'pos': [2, 4]}, 't': {'id': 'Q239476', 'pos': [23, 25]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19981110.1192', 'sentence_id': 1, 'h': {'id': 'Q239476', 'pos': [23, 25]}, 't': {'id': 'Q128121', 'pos': [2, 4]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19981110.1330', 'sentence_id': 1, 'h': {'id': 'Q128121', 'pos': [3, 5]}, 't': {'id': 'Q239476', 'pos': [24, 26]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19981110.1330', 'sentence_id': 1, 'h': {'id': 'Q239476', 'pos': [24, 26]}, 't': {'id': 'Q128121', 'pos': [3, 5]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19981117.1312', 'sentence_id': 1, 'h': {'id': 'Q201608', 'pos': [0, 2]}, 't': {'id': 'Q185122', 'pos': [12, 14]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19981122.0300', 'sentence_id': 1, 'h': {'id': 'Q128121', 'pos': [0, 2]}, 't': {'id': 'Q239476', 'pos': [3, 5]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19981122.0300', 'sentence_id': 1, 'h': {'id': 'Q239476', 'pos': [3, 5]}, 't': {'id': 'Q128121', 'pos': [0, 2]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19981122.0939', 'sentence_id': 16, 'h': {'id': 'Q128121', 'pos': [4, 6]}, 't': {'id': 'Q239476', 'pos': [7, 9]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19981122.0939', 'sentence_id': 16, 'h': {'id': 'Q239476', 'pos': [7, 9]}, 't': {'id': 'Q128121', 'pos': [4, 6]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19981123.1458', 'sentence_id': 1, 'h': {'id': 'Q201608', 'pos': [3, 5]}, 't': {'id': 'Q185122', 'pos': [20, 22]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19981124.0485', 'sentence_id': 1, 'h': {'id': 'Q201608', 'pos': [0, 2]}, 't': {'id': 'Q185122', 'pos': [12, 14]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19981127.1302', 'sentence_id': 1, 'h': {'id': 'Q128121', 'pos': [9, 11]}, 't': {'id': 'Q239476', 'pos': [15, 17]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19981127.1302', 'sentence_id': 1, 'h': {'id': 'Q239476', 'pos': [15, 17]}, 't': {'id': 'Q128121', 'pos': [9, 11]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19981127.1339', 'sentence_id': 1, 'h': {'id': 'Q128121', 'pos': [9, 11]}, 't': {'id': 'Q239476', 'pos': [15, 17]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19981127.1339', 'sentence_id': 1, 'h': {'id': 'Q239476', 'pos': [15, 17]}, 't': {'id': 'Q128121', 'pos': [9, 11]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19981128.0803', 'sentence_id': 1, 'h': {'id': 'Q128121', 'pos': [9, 11]}, 't': {'id': 'Q239476', 'pos': [15, 17]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19981128.0803', 'sentence_id': 1, 'h': {'id': 'Q239476', 'pos': [15, 17]}, 't': {'id': 'Q128121', 'pos': [9, 11]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19981208.1474', 'sentence_id': 18, 'h': {'id': 'Q128121', 'pos': [3, 5]}, 't': {'id': 'Q239476', 'pos': [6, 8]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19981208.1474', 'sentence_id': 18, 'h': {'id': 'Q239476', 'pos': [6, 8]}, 't': {'id': 'Q128121', 'pos': [3, 5]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990115.0486', 'sentence_id': 1, 'h': {'id': 'Q239476', 'pos': [0, 2]}, 't': {'id': 'Q128121', 'pos': [9, 11]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990115.0486', 'sentence_id': 1, 'h': {'id': 'Q128121', 'pos': [9, 11]}, 't': {'id': 'Q239476', 'pos': [0, 2]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990115.0533', 'sentence_id': 1, 'h': {'id': 'Q239476', 'pos': [0, 2]}, 't': {'id': 'Q128121', 'pos': [9, 11]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990115.0533', 'sentence_id': 1, 'h': {'id': 'Q128121', 'pos': [9, 11]}, 't': {'id': 'Q239476', 'pos': [0, 2]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990115.0663', 'sentence_id': 1, 'h': {'id': 'Q239476', 'pos': [0, 2]}, 't': {'id': 'Q128121', 'pos': [9, 11]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990115.0663', 'sentence_id': 1, 'h': {'id': 'Q128121', 'pos': [9, 11]}, 't': {'id': 'Q239476', 'pos': [0, 2]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990115.0810', 'sentence_id': 1, 'h': {'id': 'Q239476', 'pos': [0, 2]}, 't': {'id': 'Q128121', 'pos': [9, 11]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990115.0810', 'sentence_id': 1, 'h': {'id': 'Q128121', 'pos': [9, 11]}, 't': {'id': 'Q239476', 'pos': [0, 2]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990115.1095', 'sentence_id': 1, 'h': {'id': 'Q239476', 'pos': [13, 15]}, 't': {'id': 'Q128121', 'pos': [31, 33]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990115.1095', 'sentence_id': 1, 'h': {'id': 'Q128121', 'pos': [31, 33]}, 't': {'id': 'Q239476', 'pos': [13, 15]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990118.1119', 'sentence_id': 2, 'h': {'id': 'Q128121', 'pos': [6, 8]}, 't': {'id': 'Q239476', 'pos': [18, 20]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990118.1119', 'sentence_id': 2, 'h': {'id': 'Q128121', 'pos': [6, 8]}, 't': {'id': 'Q239476', 'pos': [18, 20]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990118.1119', 'sentence_id': 2, 'h': {'id': 'Q239476', 'pos': [18, 20]}, 't': {'id': 'Q128121', 'pos': [6, 8]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990118.1119', 'sentence_id': 2, 'h': {'id': 'Q239476', 'pos': [18, 20]}, 't': {'id': 'Q128121', 'pos': [6, 8]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990118.1119', 'sentence_id': 2, 'h': {'id': 'Q128121', 'pos': [6, 8]}, 't': {'id': 'Q239476', 'pos': [18, 20]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990118.1119', 'sentence_id': 2, 'h': {'id': 'Q128121', 'pos': [6, 8]}, 't': {'id': 'Q239476', 'pos': [18, 20]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990118.1119', 'sentence_id': 2, 'h': {'id': 'Q239476', 'pos': [18, 20]}, 't': {'id': 'Q128121', 'pos': [6, 8]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990118.1119', 'sentence_id': 2, 'h': {'id': 'Q239476', 'pos': [18, 20]}, 't': {'id': 'Q128121', 'pos': [6, 8]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990118.1159', 'sentence_id': 11, 'h': {'id': 'Q128121', 'pos': [6, 8]}, 't': {'id': 'Q239476', 'pos': [18, 20]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990118.1159', 'sentence_id': 11, 'h': {'id': 'Q128121', 'pos': [6, 8]}, 't': {'id': 'Q239476', 'pos': [18, 20]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990118.1159', 'sentence_id': 11, 'h': {'id': 'Q239476', 'pos': [18, 20]}, 't': {'id': 'Q128121', 'pos': [6, 8]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990118.1159', 'sentence_id': 11, 'h': {'id': 'Q239476', 'pos': [18, 20]}, 't': {'id': 'Q128121', 'pos': [6, 8]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990118.1159', 'sentence_id': 11, 'h': {'id': 'Q128121', 'pos': [6, 8]}, 't': {'id': 'Q239476', 'pos': [18, 20]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990118.1159', 'sentence_id': 11, 'h': {'id': 'Q128121', 'pos': [6, 8]}, 't': {'id': 'Q239476', 'pos': [18, 20]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990118.1159', 'sentence_id': 11, 'h': {'id': 'Q239476', 'pos': [18, 20]}, 't': {'id': 'Q128121', 'pos': [6, 8]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990118.1159', 'sentence_id': 11, 'h': {'id': 'Q239476', 'pos': [18, 20]}, 't': {'id': 'Q128121', 'pos': [6, 8]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990119.0452', 'sentence_id': 1, 'h': {'id': 'Q128121', 'pos': [3, 5]}, 't': {'id': 'Q239476', 'pos': [12, 14]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990119.0452', 'sentence_id': 1, 'h': {'id': 'Q239476', 'pos': [12, 14]}, 't': {'id': 'Q128121', 'pos': [3, 5]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990119.0452', 'sentence_id': 2, 'h': {'id': 'Q128121', 'pos': [6, 8]}, 't': {'id': 'Q239476', 'pos': [18, 20]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990119.0452', 'sentence_id': 2, 'h': {'id': 'Q128121', 'pos': [6, 8]}, 't': {'id': 'Q239476', 'pos': [18, 20]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990119.0452', 'sentence_id': 2, 'h': {'id': 'Q239476', 'pos': [18, 20]}, 't': {'id': 'Q128121', 'pos': [6, 8]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990119.0452', 'sentence_id': 2, 'h': {'id': 'Q239476', 'pos': [18, 20]}, 't': {'id': 'Q128121', 'pos': [6, 8]}, 'relation': 'P26@end'}
{'doc_id': 'APW_ENG_19990119.0452', 'sentence_id': 2, 'h': {'id': 'Q128121', 'pos': [6, 8]}, 't': {'id': 'Q239476', 'pos': [18, 20]}, 'relation': 'P26@end'}
